thalf
3.817112148065717e24
5.773076770006532e24
6.206825505796553e24
4.238819035984751e24
4.772410457255562e24
3.6488042779024836e24
3.670861513842438e24
3.6353059765397556e24
4.42678852522471e24
4.579496411167295e24
6.645331439978332e24
6.387492610440362e24
3.5690793029146917e24
3.690652821171076e24
5.36102984920228e24
3.632175835005685e24
5.001677489979433e24
4.5472443116928306e24
5.554765409121858e24
4.750951743534118e24
4.882671163937624e24
4.492317232405342e24
4.254980181263321e24
5.824920841094558e24
4.663619682507767e24
3.8534500289643004e24
3.2751718520517276e24
4.0695067882518174e24
5.387321236874817e24
3.335154859145949e24
4.297170159540373e24
4.158963888822814e24
4.923828235119719e24
4.3252005867006016e24
4.946050832429047e24
5.564531462514633e24
4.486171173456327e24
5.420629585470653e24
4.883792789912499e24
4.938704131885304e24
3.956430234966415e24
4.0932320123543727e24
4.4036357948728474e24
4.5094106974618207e24
3.742247823354913e24
3.492014731654668e24
5.980487386002793e24
5.149057194813979e24
5.089702949481774e24
5.758397687248492e24
5.793310484094191e24
4.5702701794324545e24
4.759053969237972e24
2.627364819076061e24
4.560951456708263e24
4.915991633107915e24
4.392785062234351e24
4.218511583836597e24
6.016793739538855e24
5.583686452941593e24
3.123065773540924e24
4.5598418600782233e24
4.2731944864596395e24
4.7604318901688814e24
4.7409819812198394e24
4.997743791257722e24
3.521158730326992e24
3.7940508467314996e24
4.137351147720017e24
3.914690884137594e24
5.067862386842618e24
4.694850334510874e24
6.003594926752812e24
3.475022599190869e24
4.940995043598974e24
5.15704143411211e24
5.324892869839524e24
3.1236809843943415e24
5.574776095150674e24
3.8082890301160615e24
3.8985194528403695e24
4.849662832154284e24
6.327213094467037e24
4.235469544340504e24
4.2178076285796923e24
6.62473185150119e24
5.096459838930425e24
3.629344536355063e24
5.729687844096654e24
3.388648840272514e24
5.376916176359265e24
3.527497625538426e24
3.889276993837358e24
6.631286709841891e24
4.447326645211354e24
3.273375221402456e24
3.95044964871178e24
5.537651120980435e24
3.7816593075518295e24
4.603781010793444e24
5.36846223321411e24
3.291878715090785e24
4.26332405348045e24
5.111966331237516e24
3.932467259316041e24
3.7984886856392126e24
4.713233646520352e24
5.862978492555189e24
6.152271319131012e24
6.353124108847781e24
5.69912532440299e24
4.884736872422456e24
4.678038752031977e24
6.049004169773198e24
5.235571063196477e24
4.4660693178892696e24
5.758716930768136e24
4.5595385067071863e24
3.264101979706519e24
5.912997190144545e24
3.3824906096757134e24
4.5724975228312913e24
4.4314364391818426e24
5.566293231249997e24
4.38151132803477e24
4.669649595946143e24
4.364656330562587e24
3.1186458824136034e24
4.307057274324712e24
5.405466853841988e24
4.42795113054297e24
5.95333499354551e24
5.505289160332171e24
5.670792254578758e24
4.283922226805526e24
4.923217588941443e24
5.928246886644114e24
5.298684384932294e24
4.859245494421348e24
4.281917176287253e24
4.441150158316014e24
3.9818970955545376e24
5.199015283550182e24
5.09507953843745e24
2.678163753027931e24
4.6230467222291957e24
5.735905076145103e24
5.227751889425589e24
4.19123347584507e24
3.8838371740173423e24
4.131600149156955e24
4.3792486224866574e24
3.642219671586886e24
3.063763612955935e24
3.7165973245363563e24
4.2744322708337877e24
3.9269120125073147e24
3.849554024046444e24
4.908289173483606e24
5.097259645519256e24
3.1573468119581244e24
3.3114479649880353e24
3.818806612296253e24
4.867163402147588e24
4.565204840883625e24
5.886038203842856e24
6.157176623888506e24
3.6682567396843924e24
4.98033002641649e24
5.509801929822556e24
3.716244964157688e24
4.606297097886467e24
5.672879959991723e24
