thalf,roi,eff,b,x0
4.450715040303965e22,"(phi = (11.0, 146.0), sumE = (2176.0, 2747.0), maxE = (1488.0, 1867.0), r = (13.0, 97.0))",0.01083756,139.2 ± 2.5,"[12.727272727272727, 80.0, 1838.3838383838383, 2510.10101010101, 1767.6767676767677, 636.3636363636364, 41.41414141414141, 91.91919191919192]"
1.3230211204682723e23,"(phi = (6.0, 171.0), sumE = (2383.0, 3348.0), maxE = (117.0, 2711.0), r = (1.0, 72.0))",0.02852419,107.5 ± 1.9,"[118.18181818181819, 160.0, 1414.141414141414, 1202.020202020202, 3040.40404040404, 1979.79797979798, 8.080808080808081, 33.333333333333336]"
9.290837628979363e22,"(phi = (12.0, 177.0), sumE = (2469.0, 3335.0), maxE = (816.0, 2588.0), r = (17.0, 86.0))",0.00897885,17.82 ± 0.32,"[141.8181818181818, 101.81818181818181, 883.8383838383838, 2722.222222222222, 636.3636363636364, 530.3030303030303, 65.65656565656566, 21.21212121212121]"
8.904587638415027e22,"(phi = (34.0, 154.0), sumE = (2679.0, 3357.0), maxE = (223.0, 2689.0), r = (2.0, 45.0))",0.00343932,1.222 ± 0.019,"[130.9090909090909, 34.54545454545455, 2156.5656565656564, 2085.8585858585857, 989.89898989899, 424.24242424242425, 11.11111111111111, 82.82828282828282]"
1.1931589334132481e23,"(phi = (2.0, 177.0), sumE = (2452.0, 3378.0), maxE = (636.0, 2083.0), r = (5.0, 51.0))",0.0158664,37.49 ± 0.67,"[118.18181818181819, 101.81818181818181, 247.4747474747475, 989.89898989899, 1732.3232323232323, 318.1818181818182, 54.54545454545455, 55.55555555555556]"
7.920473654847679e22,"(phi = (91.0, 176.0), sumE = (2306.0, 2990.0), maxE = (339.0, 1955.0), r = (5.0, 53.0))",0.01822732,123.0 ± 2.2,"[21.818181818181817, 30.90909090909091, 2898.989898989899, 2191.919191919192, 459.5959595959596, 1626.2626262626263, 2.0202020202020203, 96.96969696969697]"
9.684359154093089e22,"(phi = (3.0, 137.0), sumE = (2245.0, 3483.0), maxE = (215.0, 2964.0), r = (1.0, 79.0))",0.0328023,279.0 ± 5.0,"[121.81818181818181, 178.1818181818182, 3429.2929292929293, 2085.8585858585857, 318.1818181818182, 2616.161616161616, 2.0202020202020203, 0.0]"
5.793997075377495e22,"(phi = (35.0, 100.0), sumE = (2468.0, 3026.0), maxE = (1581.0, 2797.0), r = (7.0, 69.0))",0.00394234,7.53 ± 0.13,"[52.72727272727273, 130.9090909090909, 2439.3939393939395, 1803.030303030303, 2015.1515151515152, 565.6565656565657, 9.090909090909092, 52.525252525252526]"
9.514547253305413e22,"(phi = (31.0, 130.0), sumE = (2413.0, 3006.0), maxE = (5.0, 3269.0), r = (8.0, 77.0))",0.01257458,36.93 ± 0.66,"[30.90909090909091, 32.72727272727273, 2404.040404040404, 1308.080808080808, 3252.5252525252527, 2297.979797979798, 5.05050505050505, 96.96969696969697]"
8.649999105562066e22,"(phi = (89.0, 163.0), sumE = (2176.0, 2796.0), maxE = (736.0, 2996.0), r = (3.0, 71.0))",0.03301031,426.8 ± 7.7,"[69.0909090909091, 23.636363636363637, 2580.808080808081, 3252.5252525252527, 3252.5252525252527, 848.4848484848485, 90.9090909090909, 94.94949494949495]"
6.555873830678686e22,"(phi = (40.0, 122.0), sumE = (2382.0, 3396.0), maxE = (1037.0, 1886.0), r = (7.0, 44.0))",0.00805192,31.34 ± 0.56,"[12.727272727272727, 65.45454545454545, 601.010101010101, 1308.080808080808, 1555.5555555555557, 3181.818181818182, 91.91919191919192, 91.91919191919192]"
4.3779116092225e22,"(phi = (48.0, 180.0), sumE = (2205.0, 3144.0), maxE = (305.0, 2793.0), r = (29.0, 78.0))",0.00885792,93.7 ± 1.7,"[180.0, 160.0, 2262.626262626263, 883.8383838383838, 353.5353535353535, 989.89898989899, 64.64646464646465, 48.484848484848484]"
5.061652160325429e22,"(phi = (104.0, 175.0), sumE = (2040.0, 2851.0), maxE = (657.0, 2271.0), r = (15.0, 53.0))",0.02215382,561.0 ± 10.0,"[178.1818181818182, 136.36363636363637, 3429.2929292929293, 2121.212121212121, 494.949494949495, 1378.7878787878788, 73.73737373737374, 76.76767676767676]"
7.218020268287166e22,"(phi = (92.0, 178.0), sumE = (2398.0, 3482.0), maxE = (1633.0, 2417.0), r = (9.0, 54.0))",0.00784882,23.43 ± 0.42,"[152.72727272727272, 132.72727272727272, 530.3030303030303, 2262.626262626263, 3005.050505050505, 247.4747474747475, 15.151515151515152, 49.494949494949495]"
9.599564021215105e22,"(phi = (33.0, 168.0), sumE = (2415.0, 3448.0), maxE = (714.0, 3389.0), r = (14.0, 44.0))",0.01283852,38.0 ± 0.68,"[87.27272727272727, 40.0, 1449.4949494949494, 813.1313131313132, 282.82828282828285, 1696.969696969697, 60.60606060606061, 7.070707070707071]"
5.380440048426765e22,"(phi = (41.0, 162.0), sumE = (1962.0, 2381.0), maxE = (451.0, 2434.0), r = (4.0, 79.0))",0.04743669,2278.0 ± 41.0,"[81.81818181818181, 140.0, 3040.40404040404, 1237.3737373737374, 2969.6969696969695, 282.82828282828285, 42.42424242424242, 26.262626262626263]"
