thalf,roi,eff,b,x0
4.97423712489087e22,"(phi = (47.0, 166.0), sumE = (330.0, 3378.0), maxE = (1957.0, 2727.0), r = (0.0, 98.0))",0.00883854,70.8 ± 1.3,"[43.63636363636363, 125.45454545454545, 1909.090909090909, 1909.090909090909, 494.949494949495, 2580.808080808081, 98.98989898989899, 5.05050505050505]"
8.309723861612694e22,"(phi = (24.0, 155.0), sumE = (2251.0, 3449.0), maxE = (784.0, 2812.0), r = (7.0, 26.0))",0.02419628,203.2 ± 3.7,"[85.45454545454545, 63.63636363636363, 601.010101010101, 1414.141414141414, 1626.2626262626263, 1767.6767676767677, 35.35353535353536, 53.535353535353536]"
8.557619559802784e22,"(phi = (104.0, 159.0), sumE = (2617.0, 3229.0), maxE = (803.0, 3091.0), r = (2.0, 98.0))",0.00387737,2.169 ± 0.037,"[161.8181818181818, 52.72727272727273, 2934.343434343434, 2792.929292929293, 1131.3131313131314, 2085.8585858585857, 54.54545454545455, 70.70707070707071]"
7.712441389607193e22,"(phi = (48.0, 142.0), sumE = (2127.0, 2756.0), maxE = (1108.0, 2228.0), r = (5.0, 39.0))",0.0332509,544.7 ± 9.8,"[41.81818181818182, 89.0909090909091, 2828.282828282828, 247.4747474747475, 2156.5656565656564, 2191.919191919192, 80.8080808080808, 34.343434343434346]"
1.1831947138976935e23,"(phi = (31.0, 176.0), sumE = (2440.0, 3377.0), maxE = (470.0, 3301.0), r = (0.0, 25.0))",0.01657716,42.05 ± 0.75,"[47.27272727272727, 101.81818181818181, 742.4242424242424, 2015.1515151515152, 2545.4545454545455, 2474.747474747475, 0.0, 47.474747474747474]"
1.2472946135098775e23,"(phi = (23.0, 174.0), sumE = (2529.0, 3104.0), maxE = (110.0, 2921.0), r = (9.0, 73.0))",0.010539,13.04 ± 0.23,"[87.27272727272727, 96.36363636363636, 1484.8484848484848, 3429.2929292929293, 565.6565656565657, 1732.3232323232323, 0.0, 31.31313131313131]"
7.851994096957e22,"(phi = (58.0, 178.0), sumE = (2064.0, 3431.0), maxE = (441.0, 3243.0), r = (10.0, 89.0))",0.04540067,980.0 ± 18.0,"[145.45454545454547, 156.36363636363637, 1909.090909090909, 601.010101010101, 1767.6767676767677, 530.3030303030303, 62.62626262626262, 17.171717171717173]"
9.57121459417839e22,"(phi = (32.0, 139.0), sumE = (2266.0, 3112.0), maxE = (315.0, 3447.0), r = (4.0, 87.0))",0.0287707,216.7 ± 3.9,"[169.0909090909091, 100.0, 3464.6464646464647, 1732.3232323232323, 494.949494949495, 1308.080808080808, 18.181818181818183, 59.5959595959596]"
9.70691151048103e22,"(phi = (29.0, 120.0), sumE = (2492.0, 3069.0), maxE = (52.0, 2919.0), r = (1.0, 43.0))",0.00835889,13.58 ± 0.24,"[87.27272727272727, 152.72727272727272, 1378.7878787878788, 989.89898989899, 1661.6161616161617, 1767.6767676767677, 78.78787878787878, 66.66666666666667]"
8.763150540635463e22,"(phi = (23.0, 174.0), sumE = (2563.0, 2725.0), maxE = (1181.0, 2533.0), r = (12.0, 100.0))",0.00546645,6.05 ± 0.11,"[167.27272727272728, 147.27272727272728, 2686.868686868687, 1414.141414141414, 3075.757575757576, 2439.3939393939395, 55.55555555555556, 26.262626262626263]"
8.443744462964151e22,"(phi = (60.0, 169.0), sumE = (2330.0, 3017.0), maxE = (1292.0, 3377.0), r = (14.0, 76.0))",0.0156889,78.1 ± 1.4,"[43.63636363636363, 65.45454545454545, 318.1818181818182, 3500.0, 2368.686868686869, 424.24242424242425, 93.93939393939394, 56.56565656565657]"
7.189011917265088e22,"(phi = (50.0, 121.0), sumE = (2320.0, 3432.0), maxE = (285.0, 2612.0), r = (1.0, 28.0))",0.01247589,67.4 ± 1.2,"[80.0, 43.63636363636363, 1873.7373737373737, 848.4848484848485, 2722.222222222222, 1626.2626262626263, 81.81818181818181, 63.63636363636363]"
7.178232194071587e22,"(phi = (4.0, 160.0), sumE = (2013.0, 2748.0), maxE = (1165.0, 2317.0), r = (10.0, 40.0))",0.04535675,1170.0 ± 21.0,"[94.54545454545455, 25.454545454545453, 1414.141414141414, 2757.5757575757575, 1732.3232323232323, 1237.3737373737374, 75.75757575757575, 87.87878787878788]"
8.594014676275457e22,"(phi = (16.0, 109.0), sumE = (2485.0, 3052.0), maxE = (1249.0, 2317.0), r = (2.0, 51.0))",0.00723412,12.89 ± 0.23,"[101.81818181818181, 49.09090909090909, 530.3030303030303, 3323.2323232323233, 3500.0, 2510.10101010101, 12.121212121212121, 93.93939393939394]"
