thalf,roi,eff,b,x0
1.740851512760725e22,"(phi = (64.0, 158.0), sumE = (1505.0, 3017.0), maxE = (785.0, 3418.0), r = (8.0, 51.0))",0.03506761,11890.0 ± 210.0,"[178.1818181818182, 167.27272727272728, 636.3636363636364, 2156.5656565656564, 3146.4646464646466, 3252.5252525252527, 38.38383838383838, 89.8989898989899]"
2.05281013299536e22,"(phi = (23.0, 173.0), sumE = (1664.0, 2946.0), maxE = (681.0, 2126.0), r = (4.0, 48.0))",0.03927768,10730.0 ± 190.0,"[56.36363636363637, 170.9090909090909, 1060.6060606060605, 1060.6060606060605, 106.06060606060606, 247.4747474747475, 88.88888888888889, 94.94949494949495]"
2.203023128333622e22,"(phi = (33.0, 173.0), sumE = (1020.0, 3133.0), maxE = (815.0, 2470.0), r = (0.0, 65.0))",0.08005258,38690.0 ± 640.0,"[63.63636363636363, 14.545454545454545, 176.76767676767676, 388.8888888888889, 494.949494949495, 636.3636363636364, 93.93939393939394, 26.262626262626263]"
1.9200674669007345e22,"(phi = (31.0, 147.0), sumE = (1248.0, 3452.0), maxE = (580.0, 1653.0), r = (1.0, 74.0))",0.06228698,30840.0 ± 510.0,"[27.272727272727273, 116.36363636363636, 2757.5757575757575, 2934.343434343434, 2227.2727272727275, 1272.7272727272727, 52.525252525252526, 64.64646464646465]"
2.149246807545994e22,"(phi = (49.0, 179.0), sumE = (269.0, 3141.0), maxE = (701.0, 3106.0), r = (0.0, 55.0))",0.08805129,49180.0 ± 800.0,"[165.45454545454547, 85.45454545454545, 601.010101010101, 1979.79797979798, 848.4848484848485, 2686.868686868687, 26.262626262626263, 84.84848484848484]"
2.002740677141913e22,"(phi = (17.0, 159.0), sumE = (1372.0, 3175.0), maxE = (296.0, 2174.0), r = (8.0, 90.0))",0.05662635,23430.0 ± 390.0,"[10.909090909090908, 154.54545454545453, 318.1818181818182, 2297.979797979798, 2580.808080808081, 2050.5050505050503, 26.262626262626263, 20.2020202020202]"
2.1428366595849942e22,"(phi = (19.0, 177.0), sumE = (1665.0, 3221.0), maxE = (84.0, 2566.0), r = (0.0, 59.0))",0.0424981,11530.0 ± 200.0,"[81.81818181818181, 158.1818181818182, 3040.40404040404, 813.1313131313132, 1131.3131313131314, 0.0, 98.98989898989899, 7.070707070707071]"
1.979928830731245e22,"(phi = (13.0, 170.0), sumE = (948.0, 2879.0), maxE = (995.0, 2474.0), r = (6.0, 95.0))",0.05299882,21000.0 ± 350.0,"[141.8181818181818, 80.0, 70.70707070707071, 282.82828282828285, 2015.1515151515152, 3111.1111111111113, 0.0, 82.82828282828282]"
1.9091046700085473e22,"(phi = (14.0, 166.0), sumE = (1142.0, 2965.0), maxE = (828.0, 3260.0), r = (11.0, 90.0))",0.0582111,27240.0 ± 450.0,"[120.0, 160.0, 106.06060606060606, 141.41414141414143, 2050.5050505050503, 459.5959595959596, 30.303030303030305, 62.62626262626262]"
2.203024430254562e22,"(phi = (10.0, 178.0), sumE = (429.0, 3210.0), maxE = (550.0, 2612.0), r = (3.0, 89.0))",0.11476545,79500.0 ± 1200.0,"[172.72727272727272, 165.45454545454547, 2510.10101010101, 106.06060606060606, 3500.0, 636.3636363636364, 37.37373737373738, 98.98989898989899]"
1.8604822469242807e22,"(phi = (78.0, 176.0), sumE = (250.0, 2628.0), maxE = (921.0, 2591.0), r = (0.0, 96.0))",0.04936733,20630.0 ± 350.0,"[150.9090909090909, 160.0, 671.7171717171717, 1732.3232323232323, 2227.2727272727275, 3429.2929292929293, 67.67676767676768, 76.76767676767676]"
2.1773282787538822e22,"(phi = (27.0, 162.0), sumE = (235.0, 3387.0), maxE = (668.0, 3148.0), r = (1.0, 70.0))",0.09570172,56610.0 ± 910.0,"[76.36363636363636, 120.0, 3500.0, 176.76767676767676, 35.35353535353536, 989.89898989899, 17.171717171717173, 31.31313131313131]"
2.04695259018998e22,"(phi = (52.0, 163.0), sumE = (1319.0, 3200.0), maxE = (297.0, 2516.0), r = (3.0, 56.0))",0.06181948,26730.0 ± 450.0,"[156.36363636363637, 65.45454545454545, 3181.818181818182, 3217.1717171717173, 3181.818181818182, 1626.2626262626263, 4.040404040404041, 74.74747474747475]"
1.868657815001444e22,"(phi = (11.0, 168.0), sumE = (1127.0, 3126.0), maxE = (56.0, 3212.0), r = (13.0, 77.0))",0.06505844,35520.0 ± 580.0,"[123.63636363636364, 143.63636363636363, 1272.7272727272727, 1414.141414141414, 1944.4444444444443, 247.4747474747475, 42.42424242424242, 36.36363636363637]"
2.1226570213215407e22,"(phi = (52.0, 171.0), sumE = (1207.0, 3244.0), maxE = (242.0, 2700.0), r = (2.0, 50.0))",0.07501262,36600.0 ± 610.0,"[149.0909090909091, 83.63636363636364, 1803.030303030303, 2085.8585858585857, 2898.989898989899, 2227.2727272727275, 66.66666666666667, 14.141414141414142]"
2.152732868519306e22,"(phi = (24.0, 162.0), sumE = (1343.0, 3419.0), maxE = (123.0, 2321.0), r = (4.0, 81.0))",0.06730854,28650.0 ± 480.0,"[90.9090909090909, 7.2727272727272725, 1520.20202020202, 141.41414141414143, 1202.020202020202, 388.8888888888889, 61.61616161616162, 48.484848484848484]"
2.0908894402895386e22,"(phi = (21.0, 178.0), sumE = (102.0, 2500.0), maxE = (273.0, 3248.0), r = (2.0, 69.0))",0.12778694,109500.0 ± 1500.0,"[165.45454545454547, 81.81818181818181, 601.010101010101, 353.5353535353535, 2792.929292929293, 671.7171717171717, 81.81818181818181, 77.77777777777777]"
2.234118944781237e22,"(phi = (3.0, 179.0), sumE = (1180.0, 3294.0), maxE = (611.0, 2979.0), r = (5.0, 92.0))",0.08677766,44210.0 ± 730.0,"[100.0, 45.45454545454545, 318.1818181818182, 2934.343434343434, 212.12121212121212, 2828.282828282828, 52.525252525252526, 20.2020202020202]"
2.217144218984068e22,"(phi = (1.0, 173.0), sumE = (84.0, 3167.0), maxE = (552.0, 2227.0), r = (1.0, 69.0))",0.11590068,80100.0 ± 1200.0,"[9.090909090909092, 112.72727272727273, 1202.020202020202, 1095.959595959596, 601.010101010101, 2757.5757575757575, 8.080808080808081, 97.97979797979798]"
2.1193540584713795e22,"(phi = (36.0, 174.0), sumE = (898.0, 2502.0), maxE = (147.0, 3029.0), r = (5.0, 69.0))",0.10030861,65600.0 ± 1000.0,"[83.63636363636364, 76.36363636363636, 3358.5858585858587, 2015.1515151515152, 3181.818181818182, 3252.5252525252527, 58.58585858585859, 52.525252525252526]"
2.0915297453830908e22,"(phi = (28.0, 151.0), sumE = (1055.0, 3404.0), maxE = (728.0, 3167.0), r = (0.0, 65.0))",0.07729873,40030.0 ± 660.0,"[165.45454545454547, 149.0909090909091, 1696.969696969697, 1944.4444444444443, 3075.757575757576, 3500.0, 71.71717171717172, 17.171717171717173]"
2.2354577179709587e22,"(phi = (31.0, 174.0), sumE = (1372.0, 2623.0), maxE = (75.0, 2447.0), r = (0.0, 63.0))",0.06990153,28650.0 ± 480.0,"[12.727272727272727, 60.0, 3146.4646464646466, 2580.808080808081, 848.4848484848485, 2191.919191919192, 42.42424242424242, 76.76767676767676]"
