thalf,roi,eff,b,x0
2.119785507635209e24,"(phi = (56.0, 144.0), sumE = (2794.0, 3128.0), maxE = (566.0, 3099.0), r = (0.0, 81.0))",0.05938712,0.06491 ± 0.00053,"[25.454545454545453, 132.72727272727272, 0.0, 742.4242424242424, 3358.5858585858587, 2227.2727272727275, 30.303030303030305, 8.080808080808081]"
2.1730769741724088e24,"(phi = (3.0, 178.0), sumE = (2809.0, 3149.0), maxE = (836.0, 2554.0), r = (8.0, 77.0))",0.06153466,0.08574 ± 0.00053,"[18.181818181818183, 29.09090909090909, 2121.212121212121, 2191.919191919192, 2262.626262626263, 35.35353535353536, 58.58585858585859, 61.61616161616162]"
1.1215754412368312e24,"(phi = (25.0, 92.0), sumE = (2686.0, 3164.0), maxE = (1286.0, 2958.0), r = (9.0, 40.0))",0.03453652,0.3484 ± 0.005,"[80.0, 69.0909090909091, 2085.8585858585857, 954.5454545454545, 1520.20202020202, 671.7171717171717, 15.151515151515152, 75.75757575757575]"
2.766201121838707e24,"(phi = (78.0, 179.0), sumE = (2677.0, 3396.0), maxE = (502.0, 3054.0), r = (5.0, 34.0))",0.09822277,0.851 ± 0.014,"[167.27272727272728, 150.9090909090909, 2898.989898989899, 2085.8585858585857, 2792.929292929293, 1202.020202020202, 16.161616161616163, 58.58585858585859]"
3.484355649706117e24,"(phi = (25.0, 158.0), sumE = (2679.0, 3180.0), maxE = (185.0, 3314.0), r = (2.0, 48.0))",0.13864601,1.373 ± 0.021,"[100.0, 125.45454545454545, 2616.161616161616, 2050.5050505050503, 2722.222222222222, 2404.040404040404, 51.515151515151516, 32.323232323232325]"
3.584104413690978e24,"(phi = (28.0, 157.0), sumE = (2705.0, 3348.0), maxE = (386.0, 3360.0), r = (3.0, 76.0))",0.12458465,0.773 ± 0.011,"[178.1818181818182, 30.90909090909091, 1555.5555555555557, 3500.0, 3040.40404040404, 601.010101010101, 100.0, 16.161616161616163]"
1.1591298912339504e24,"(phi = (9.0, 143.0), sumE = (2838.0, 3448.0), maxE = (25.0, 2210.0), r = (3.0, 51.0))",0.03235646,0.04735 ± 0.00035,"[152.72727272727272, 0.0, 2863.6363636363635, 3252.5252525252527, 318.1818181818182, 2227.2727272727275, 31.31313131313131, 83.83838383838383]"
1.1577551311945246e24,"(phi = (32.0, 145.0), sumE = (2484.0, 3177.0), maxE = (1757.0, 3051.0), r = (6.0, 78.0))",0.08588246,9.42 ± 0.17,"[56.36363636363637, 32.72727272727273, 2156.5656565656564, 742.4242424242424, 1732.3232323232323, 70.70707070707071, 65.65656565656566, 61.61616161616162]"
1.5485827759547186e24,"(phi = (19.0, 173.0), sumE = (2587.0, 3190.0), maxE = (1791.0, 3287.0), r = (7.0, 28.0))",0.07007218,2.162 ± 0.037,"[3.6363636363636362, 47.27272727272727, 2333.3333333333335, 565.6565656565657, 1131.3131313131314, 777.7777777777778, 16.161616161616163, 68.68686868686869]"
1.0373335546981614e24,"(phi = (119.0, 143.0), sumE = (2588.0, 3213.0), maxE = (1178.0, 2592.0), r = (2.0, 92.0))",0.04254907,1.536 ± 0.027,"[49.09090909090909, 167.27272727272728, 848.4848484848485, 1131.3131313131314, 2050.5050505050503, 459.5959595959596, 64.64646464646465, 35.35353535353536]"
8.706457351942465e23,"(phi = (37.0, 143.0), sumE = (2621.0, 3128.0), maxE = (64.0, 2701.0), r = (27.0, 85.0))",0.02811689,0.5205 ± 0.0082,"[158.1818181818182, 72.72727272727273, 1979.79797979798, 1308.080808080808, 565.6565656565657, 2404.040404040404, 33.333333333333336, 96.96969696969697]"
8.626918652325546e23,"(phi = (34.0, 144.0), sumE = (2559.0, 3415.0), maxE = (1883.0, 3202.0), r = (16.0, 41.0))",0.03386455,1.297 ± 0.022,"[85.45454545454545, 92.72727272727273, 141.41414141414143, 1131.3131313131314, 1696.969696969697, 2156.5656565656564, 40.4040404040404, 59.5959595959596]"
