thalf,roi,eff,b,x0
6.553801271808169e22,"(phi = (62.0, 157.0), sumE = (2340.0, 3022.0), maxE = (1027.0, 2593.0), r = (20.0, 80.0))",0.00954272,45.8 ± 0.82,"[61.81818181818182, 172.72727272727272, 353.5353535353535, 1414.141414141414, 883.8383838383838, 1767.6767676767677, 97.97979797979798, 53.535353535353536]"
8.001555662579767e22,"(phi = (11.0, 177.0), sumE = (2361.0, 2956.0), maxE = (765.0, 2618.0), r = (4.0, 15.0))",0.0128939,57.2 ± 1.0,"[100.0, 83.63636363636364, 813.1313131313132, 2050.5050505050503, 2085.8585858585857, 2262.626262626263, 92.92929292929293, 96.96969696969697]"
7.488030183618042e22,"(phi = (101.0, 177.0), sumE = (2645.0, 2878.0), maxE = (676.0, 2281.0), r = (5.0, 57.0))",0.00292194,1.271 ± 0.021,"[40.0, 129.0909090909091, 3429.2929292929293, 3111.1111111111113, 707.070707070707, 1909.090909090909, 10.1010101010101, 35.35353535353536]"
1.3959693481417434e23,"(phi = (10.0, 177.0), sumE = (2576.0, 3475.0), maxE = (1330.0, 3183.0), r = (4.0, 90.0))",0.00965199,7.88 ± 0.14,"[120.0, 127.27272727272727, 176.76767676767676, 1838.3838383838383, 2404.040404040404, 3358.5858585858587, 86.86868686868686, 82.82828282828282]"
5.0015555896408246e22,"(phi = (15.0, 97.0), sumE = (2051.0, 2788.0), maxE = (438.0, 2951.0), r = (12.0, 81.0))",0.01933475,437.9 ± 7.9,"[158.1818181818182, 105.45454545454545, 2792.929292929293, 1767.6767676767677, 2934.343434343434, 1873.7373737373737, 5.05050505050505, 47.474747474747474]"
6.6253707861078124e22,"(phi = (5.0, 130.0), sumE = (1916.0, 3354.0), maxE = (1013.0, 3460.0), r = (4.0, 60.0))",0.05722412,2186.0 ± 39.0,"[78.18181818181819, 154.54545454545453, 1237.3737373737374, 2474.747474747475, 530.3030303030303, 601.010101010101, 81.81818181818181, 80.8080808080808]"
5.804499597693817e22,"(phi = (35.0, 158.0), sumE = (2106.0, 3266.0), maxE = (908.0, 1790.0), r = (14.0, 51.0))",0.02352427,481.3 ± 8.7,"[10.909090909090908, 136.36363636363637, 1873.7373737373737, 0.0, 1767.6767676767677, 1237.3737373737374, 2.0202020202020203, 98.98989898989899]"
9.491321864498605e22,"(phi = (71.0, 171.0), sumE = (2237.0, 3359.0), maxE = (1155.0, 2230.0), r = (1.0, 58.0))",0.03462826,324.9 ± 5.9,"[156.36363636363637, 152.72727272727272, 2404.040404040404, 636.3636363636364, 1202.020202020202, 1343.4343434343434, 20.2020202020202, 73.73737373737374]"
9.597037240734378e22,"(phi = (16.0, 173.0), sumE = (2046.0, 3468.0), maxE = (794.0, 3322.0), r = (0.0, 51.0))",0.07390531,1738.0 ± 31.0,"[110.9090909090909, 107.27272727272727, 1449.4949494949494, 388.8888888888889, 2757.5757575757575, 1661.6161616161617, 73.73737373737374, 59.5959595959596]"
1.4264227897793238e23,"(phi = (26.0, 178.0), sumE = (2517.0, 3459.0), maxE = (301.0, 2420.0), r = (1.0, 92.0))",0.01446378,19.93 ± 0.35,"[92.72727272727273, 50.90909090909091, 848.4848484848485, 1838.3838383838383, 2545.4545454545455, 1060.6060606060605, 7.070707070707071, 14.141414141414142]"
9.457947805417246e22,"(phi = (1.0, 164.0), sumE = (2314.0, 3441.0), maxE = (79.0, 3007.0), r = (5.0, 24.0))",0.0226605,134.6 ± 2.4,"[132.72727272727272, 160.0, 2616.161616161616, 0.0, 1095.959595959596, 2828.282828282828, 71.71717171717172, 79.79797979797979]"
7.763404827507623e22,"(phi = (93.0, 134.0), sumE = (2481.0, 3294.0), maxE = (547.0, 3400.0), r = (4.0, 98.0))",0.00573717,9.32 ± 0.17,"[7.2727272727272725, 80.0, 318.1818181818182, 601.010101010101, 247.4747474747475, 70.70707070707071, 28.282828282828284, 95.95959595959596]"
9.33611072831563e22,"(phi = (97.0, 171.0), sumE = (2405.0, 2776.0), maxE = (1396.0, 2940.0), r = (3.0, 60.0))",0.01285609,40.52 ± 0.73,"[156.36363636363637, 118.18181818181819, 2934.343434343434, 1838.3838383838383, 70.70707070707071, 2368.686868686869, 43.43434343434343, 21.21212121212121]"
9.477678359907613e22,"(phi = (55.0, 140.0), sumE = (2372.0, 3224.0), maxE = (1270.0, 2596.0), r = (7.0, 52.0))",0.01511375,55.67 ± 1.0,"[158.1818181818182, 94.54545454545455, 1131.3131313131314, 777.7777777777778, 2510.10101010101, 1590.909090909091, 51.515151515151516, 59.5959595959596]"
7.510259023991489e22,"(phi = (80.0, 156.0), sumE = (2399.0, 3266.0), maxE = (708.0, 3455.0), r = (14.0, 42.0))",0.00895613,29.07 ± 0.52,"[1.8181818181818181, 120.0, 1873.7373737373737, 1732.3232323232323, 2368.686868686869, 1095.959595959596, 42.42424242424242, 21.21212121212121]"
9.22667965341317e22,"(phi = (39.0, 167.0), sumE = (2418.0, 2689.0), maxE = (850.0, 2623.0), r = (11.0, 54.0))",0.01329646,44.86 ± 0.8,"[41.81818181818182, 32.72727272727273, 176.76767676767676, 919.1919191919192, 1060.6060606060605, 1767.6767676767677, 60.60606060606061, 95.95959595959596]"
9.28795095027597e22,"(phi = (12.0, 165.0), sumE = (2284.0, 3199.0), maxE = (1606.0, 3150.0), r = (0.0, 56.0))",0.02219437,133.8 ± 2.4,"[180.0, 100.0, 353.5353535353535, 3040.40404040404, 459.5959595959596, 2792.929292929293, 28.282828282828284, 20.2020202020202]"
1.0887084195956427e23,"(phi = (14.0, 154.0), sumE = (2316.0, 3236.0), maxE = (1005.0, 2685.0), r = (6.0, 89.0))",0.0287634,165.3 ± 3.0,"[149.0909090909091, 0.0, 1555.5555555555557, 3358.5858585858587, 1449.4949494949494, 1272.7272727272727, 86.86868686868686, 75.75757575757575]"
9.060757641842427e22,"(phi = (49.0, 134.0), sumE = (2483.0, 2944.0), maxE = (784.0, 3477.0), r = (10.0, 69.0))",0.00765034,13.01 ± 0.23,"[21.818181818181817, 20.0, 2368.686868686869, 1060.6060606060605, 565.6565656565657, 777.7777777777778, 39.39393939393939, 85.85858585858585]"
1.068348647777224e23,"(phi = (49.0, 146.0), sumE = (2370.0, 3236.0), maxE = (463.0, 3203.0), r = (4.0, 70.0))",0.02008082,79.8 ± 1.4,"[29.09090909090909, 90.9090909090909, 282.82828282828285, 3217.1717171717173, 1272.7272727272727, 2651.5151515151515, 52.525252525252526, 56.56565656565657]"
8.295902229472046e22,"(phi = (42.0, 137.0), sumE = (2394.0, 2882.0), maxE = (275.0, 3157.0), r = (13.0, 71.0))",0.01095021,36.81 ± 0.66,"[70.9090909090909, 109.0909090909091, 3111.1111111111113, 2262.626262626263, 1095.959595959596, 3500.0, 95.95959595959596, 81.81818181818181]"
8.035756158736439e22,"(phi = (88.0, 179.0), sumE = (2121.0, 3395.0), maxE = (909.0, 2116.0), r = (3.0, 84.0))",0.03913385,695.0 ± 13.0,"[129.0909090909091, 101.81818181818181, 601.010101010101, 813.1313131313132, 3323.2323232323233, 989.89898989899, 93.93939393939394, 50.505050505050505]"
