thalf,roi,eff,b,x0
7.422138074204743e22,"(phi = (40.0, 146.0), sumE = (2276.0, 2983.0), maxE = (241.0, 2151.0), r = (13.0, 68.0))",0.01777119,134.4 ± 2.4,"[47.27272727272727, 45.45454545454545, 1414.141414141414, 1732.3232323232323, 106.06060606060606, 141.41414141414143, 69.6969696969697, 27.272727272727273]"
6.274957215286426e22,"(phi = (20.0, 145.0), sumE = (2115.0, 2555.0), maxE = (144.0, 3079.0), r = (3.0, 24.0))",0.02758169,566.0 ± 10.0,"[38.18181818181818, 81.81818181818181, 1661.6161616161617, 601.010101010101, 1873.7373737373737, 1590.909090909091, 38.38383838383838, 59.5959595959596]"
9.197031993954713e22,"(phi = (30.0, 167.0), sumE = (2413.0, 2690.0), maxE = (365.0, 2090.0), r = (8.0, 99.0))",0.01405784,50.84 ± 0.91,"[83.63636363636364, 67.27272727272727, 459.5959595959596, 70.70707070707071, 1025.2525252525252, 601.010101010101, 38.38383838383838, 58.58585858585859]"
8.617709349892962e22,"(phi = (32.0, 155.0), sumE = (2333.0, 2594.0), maxE = (934.0, 3024.0), r = (2.0, 46.0))",0.02132677,143.7 ± 2.6,"[18.181818181818183, 61.81818181818182, 954.5454545454545, 1979.79797979798, 3111.1111111111113, 2333.3333333333335, 59.5959595959596, 9.090909090909092]"
8.757192346200393e22,"(phi = (17.0, 179.0), sumE = (2307.0, 3191.0), maxE = (1705.0, 2877.0), r = (3.0, 98.0))",0.01726581,88.6 ± 1.6,"[43.63636363636363, 123.63636363636364, 282.82828282828285, 3111.1111111111113, 0.0, 1131.3131313131314, 48.484848484848484, 11.11111111111111]"
1.0323837304466354e23,"(phi = (69.0, 163.0), sumE = (2420.0, 2811.0), maxE = (624.0, 2665.0), r = (8.0, 75.0))",0.0143928,41.67 ± 0.75,"[40.0, 110.9090909090909, 2156.5656565656564, 388.8888888888889, 35.35353535353536, 2368.686868686869, 83.83838383838383, 10.1010101010101]"
1.2507913673693748e23,"(phi = (26.0, 179.0), sumE = (2581.0, 2957.0), maxE = (1309.0, 2898.0), r = (8.0, 59.0))",0.0078447,6.14 ± 0.11,"[1.8181818181818181, 89.0909090909091, 2297.979797979798, 2722.222222222222, 2227.2727272727275, 1237.3737373737374, 25.252525252525253, 69.6969696969697]"
1.0031885656416705e23,"(phi = (17.0, 173.0), sumE = (2161.0, 3192.0), maxE = (1148.0, 2054.0), r = (2.0, 57.0))",0.04967256,718.0 ± 13.0,"[167.27272727272728, 145.45454545454547, 883.8383838383838, 883.8383838383838, 2297.979797979798, 1131.3131313131314, 75.75757575757575, 35.35353535353536]"
5.651345820153653e22,"(phi = (11.0, 143.0), sumE = (1825.0, 2959.0), maxE = (95.0, 3416.0), r = (3.0, 27.0))",0.05902103,3196.0 ± 57.0,"[43.63636363636363, 176.36363636363637, 459.5959595959596, 247.4747474747475, 2191.919191919192, 1590.909090909091, 81.81818181818181, 95.95959595959596]"
5.502615694760807e22,"(phi = (89.0, 159.0), sumE = (2253.0, 2744.0), maxE = (34.0, 2790.0), r = (18.0, 73.0))",0.01125703,96.0 ± 1.7,"[16.363636363636363, 152.72727272727272, 1520.20202020202, 247.4747474747475, 2227.2727272727275, 1025.2525252525252, 85.85858585858585, 14.141414141414142]"
6.81108681909219e22,"(phi = (9.0, 91.0), sumE = (2532.0, 2986.0), maxE = (1119.0, 3255.0), r = (0.0, 37.0))",0.00399846,5.133 ± 0.089,"[145.45454545454547, 129.0909090909091, 2121.212121212121, 247.4747474747475, 2227.2727272727275, 3393.939393939394, 50.505050505050505, 76.76767676767676]"
7.221134728029247e22,"(phi = (47.0, 179.0), sumE = (1845.0, 3348.0), maxE = (1005.0, 2738.0), r = (3.0, 50.0))",0.08878484,4430.0 ± 79.0,"[103.63636363636364, 25.454545454545453, 1343.4343434343434, 35.35353535353536, 707.070707070707, 3181.818181818182, 41.41414141414141, 61.61616161616162]"
8.73025258085936e22,"(phi = (8.0, 127.0), sumE = (2352.0, 2852.0), maxE = (1064.0, 2714.0), r = (9.0, 48.0))",0.01520107,67.8 ± 1.2,"[98.18181818181819, 92.72727272727273, 1520.20202020202, 1838.3838383838383, 2722.222222222222, 70.70707070707071, 12.121212121212121, 10.1010101010101]"
1.1086345450159613e23,"(phi = (51.0, 175.0), sumE = (2545.0, 2886.0), maxE = (176.0, 2101.0), r = (6.0, 58.0))",0.00781922,8.32 ± 0.15,"[176.36363636363637, 110.9090909090909, 2722.222222222222, 1272.7272727272727, 777.7777777777778, 2510.10101010101, 15.151515151515152, 7.070707070707071]"
9.626441929061187e22,"(phi = (68.0, 139.0), sumE = (2446.0, 3062.0), maxE = (1313.0, 3348.0), r = (2.0, 40.0))",0.01017811,21.96 ± 0.39,"[136.36363636363637, 81.81818181818181, 954.5454545454545, 1202.020202020202, 1095.959595959596, 2262.626262626263, 62.62626262626262, 96.96969696969697]"
5.8965621624135525e22,"(phi = (6.0, 135.0), sumE = (2228.0, 3316.0), maxE = (1520.0, 3300.0), r = (15.0, 51.0))",0.0124232,102.2 ± 1.8,"[29.09090909090909, 167.27272727272728, 2792.929292929293, 2439.3939393939395, 1484.8484848484848, 141.41414141414143, 48.484848484848484, 97.97979797979798]"
1.1384370519941767e23,"(phi = (2.0, 160.0), sumE = (2619.0, 2870.0), maxE = (179.0, 2615.0), r = (6.0, 50.0))",0.00580162,3.27 ± 0.055,"[23.636363636363637, 12.727272727272727, 3429.2929292929293, 707.070707070707, 1520.20202020202, 2792.929292929293, 77.77777777777777, 49.494949494949495]"
