thalf,roi,eff,b,x0
2.2663911035136635e22,"(phi = (2.0, 174.0), sumE = (143.0, 2748.0), maxE = (693.0, 2133.0), r = (1.0, 97.0))",0.10093524,58120.0 ± 940.0,"[9.090909090909092, 160.0, 2686.868686868687, 3075.757575757576, 742.4242424242424, 2969.6969696969695, 5.05050505050505, 61.61616161616162]"
1.7049169320543837e22,"(phi = (12.0, 163.0), sumE = (325.0, 3147.0), maxE = (601.0, 2769.0), r = (15.0, 72.0))",0.0669813,45230.0 ± 690.0,"[50.90909090909091, 34.54545454545455, 1909.090909090909, 3005.050505050505, 176.76767676767676, 530.3030303030303, 39.39393939393939, 84.84848484848484]"
2.1901699545527967e22,"(phi = (32.0, 172.0), sumE = (900.0, 2976.0), maxE = (39.0, 3495.0), r = (3.0, 98.0))",0.10627008,69000.0 ± 1100.0,"[156.36363636363637, 123.63636363636364, 1025.2525252525252, 388.8888888888889, 601.010101010101, 2651.5151515151515, 90.9090909090909, 19.19191919191919]"
2.185652768588128e22,"(phi = (42.0, 173.0), sumE = (1284.0, 3229.0), maxE = (163.0, 2903.0), r = (2.0, 55.0))",0.07367819,33300.0 ± 560.0,"[149.0909090909091, 32.72727272727273, 1944.4444444444443, 2686.868686868687, 2757.5757575757575, 3287.878787878788, 60.60606060606061, 35.35353535353536]"
1.906662106851374e22,"(phi = (23.0, 174.0), sumE = (685.0, 2406.0), maxE = (4.0, 1550.0), r = (7.0, 62.0))",0.1012755,82700.0 ± 1200.0,"[0.0, 76.36363636363636, 565.6565656565657, 919.1919191919192, 2227.2727272727275, 1838.3838383838383, 91.91919191919192, 74.74747474747475]"
2.118945268171145e22,"(phi = (29.0, 174.0), sumE = (548.0, 3433.0), maxE = (277.0, 2290.0), r = (0.0, 63.0))",0.12437426,101000.0 ± 1500.0,"[41.81818181818182, 12.727272727272727, 2686.868686868687, 2227.2727272727275, 282.82828282828285, 106.06060606060606, 74.74747474747475, 26.262626262626263]"
1.9367266601867076e22,"(phi = (74.0, 170.0), sumE = (1180.0, 2951.0), maxE = (245.0, 2013.0), r = (3.0, 77.0))",0.06376215,31760.0 ± 530.0,"[92.72727272727273, 109.0909090909091, 2015.1515151515152, 1767.6767676767677, 424.24242424242425, 247.4747474747475, 11.11111111111111, 50.505050505050505]"
2.229705850579989e22,"(phi = (1.0, 179.0), sumE = (959.0, 2608.0), maxE = (496.0, 2046.0), r = (4.0, 62.0))",0.10620654,66500.0 ± 1100.0,"[101.81818181818181, 129.0909090909091, 141.41414141414143, 813.1313131313132, 3040.40404040404, 70.70707070707071, 62.62626262626262, 84.84848484848484]"
2.0798934658724764e22,"(phi = (9.0, 177.0), sumE = (349.0, 3392.0), maxE = (311.0, 2033.0), r = (4.0, 99.0))",0.12487693,105600.0 ± 1500.0,"[130.9090909090909, 36.36363636363637, 3358.5858585858587, 1590.909090909091, 424.24242424242425, 3393.939393939394, 70.70707070707071, 59.5959595959596]"
1.9508386963013165e22,"(phi = (33.0, 152.0), sumE = (1004.0, 3196.0), maxE = (14.0, 2534.0), r = (7.0, 100.0))",0.07807367,46940.0 ± 750.0,"[65.45454545454545, 16.363636363636363, 3287.878787878788, 282.82828282828285, 1484.8484848484848, 883.8383838383838, 85.85858585858585, 76.76767676767676]"
2.2058546759440223e22,"(phi = (14.0, 165.0), sumE = (852.0, 3483.0), maxE = (76.0, 3002.0), r = (1.0, 56.0))",0.11250723,76200.0 ± 1200.0,"[100.0, 18.181818181818183, 353.5353535353535, 1308.080808080808, 671.7171717171717, 601.010101010101, 77.77777777777777, 77.77777777777777]"
2.192995761473887e22,"(phi = (5.0, 176.0), sumE = (809.0, 2310.0), maxE = (751.0, 2206.0), r = (1.0, 77.0))",0.09070697,50130.0 ± 820.0,"[30.90909090909091, 30.90909090909091, 2085.8585858585857, 1414.141414141414, 2227.2727272727275, 3464.6464646464647, 3.0303030303030303, 38.38383838383838]"
2.164728651544712e22,"(phi = (34.0, 172.0), sumE = (966.0, 3253.0), maxE = (197.0, 2910.0), r = (2.0, 44.0))",0.09780966,59830.0 ± 950.0,"[141.8181818181818, 100.0, 2510.10101010101, 707.070707070707, 1308.080808080808, 1484.8484848484848, 37.37373737373738, 60.60606060606061]"
2.125813964939598e22,"(phi = (25.0, 167.0), sumE = (1002.0, 3408.0), maxE = (250.0, 1833.0), r = (5.0, 91.0))",0.09421104,57560.0 ± 920.0,"[25.454545454545453, 50.90909090909091, 2297.979797979798, 388.8888888888889, 2191.919191919192, 919.1919191919192, 81.81818181818181, 56.56565656565657]"
2.1476634784608582e22,"(phi = (16.0, 158.0), sumE = (937.0, 3459.0), maxE = (182.0, 3347.0), r = (3.0, 89.0))",0.0999461,63460.0 ± 1000.0,"[67.27272727272727, 129.0909090909091, 1025.2525252525252, 2191.919191919192, 2616.161616161616, 3287.878787878788, 5.05050505050505, 21.21212121212121]"
2.1257323525382383e22,"(phi = (25.0, 177.0), sumE = (1226.0, 3290.0), maxE = (641.0, 2003.0), r = (7.0, 77.0))",0.07537522,36840.0 ± 610.0,"[172.72727272727272, 103.63636363636364, 3358.5858585858587, 601.010101010101, 2121.212121212121, 3464.6464646464647, 37.37373737373738, 13.131313131313131]"
2.1370653398692306e22,"(phi = (26.0, 161.0), sumE = (1269.0, 2350.0), maxE = (411.0, 3098.0), r = (0.0, 99.0))",0.07403824,35170.0 ± 580.0,"[172.72727272727272, 14.545454545454545, 3075.757575757576, 2156.5656565656564, 1202.020202020202, 1732.3232323232323, 69.6969696969697, 85.85858585858585]"
2.1492242656052912e22,"(phi = (43.0, 166.0), sumE = (1249.0, 3104.0), maxE = (662.0, 2940.0), r = (2.0, 59.0))",0.07362961,34390.0 ± 570.0,"[170.9090909090909, 100.0, 2934.343434343434, 494.949494949495, 1060.6060606060605, 954.5454545454545, 62.62626262626262, 70.70707070707071]"
1.9186763684817744e22,"(phi = (2.0, 179.0), sumE = (1896.0, 2728.0), maxE = (482.0, 3432.0), r = (1.0, 57.0))",0.02275578,4122.0 ± 74.0,"[154.54545454545453, 34.54545454545455, 3005.050505050505, 2085.8585858585857, 2545.4545454545455, 2368.686868686869, 23.232323232323232, 12.121212121212121]"
2.076420941588019e22,"(phi = (39.0, 162.0), sumE = (1210.0, 2548.0), maxE = (764.0, 1886.0), r = (3.0, 82.0))",0.06912855,32480.0 ± 540.0,"[7.2727272727272725, 150.9090909090909, 707.070707070707, 1590.909090909091, 2651.5151515151515, 954.5454545454545, 52.525252525252526, 27.272727272727273]"
2.1308447562441263e22,"(phi = (18.0, 154.0), sumE = (1376.0, 3085.0), maxE = (698.0, 2331.0), r = (1.0, 79.0))",0.06326129,25830.0 ± 430.0,"[156.36363636363637, 5.454545454545454, 2757.5757575757575, 2227.2727272727275, 2686.868686868687, 2333.3333333333335, 67.67676767676768, 40.4040404040404]"
1.9488910973876795e22,"(phi = (26.0, 174.0), sumE = (402.0, 3266.0), maxE = (51.0, 1671.0), r = (5.0, 93.0))",0.11550176,102900.0 ± 1400.0,"[101.81818181818181, 12.727272727272727, 35.35353535353536, 2121.212121212121, 2898.989898989899, 2404.040404040404, 31.31313131313131, 65.65656565656566]"
