thalf,roi,eff,b,x0
2.0338763034448914e24,"(phi = (33.0, 122.0), sumE = (2655.0, 3229.0), maxE = (1123.0, 2342.0), r = (3.0, 95.0))",0.07348834,0.918 ± 0.015,"[178.1818181818182, 170.9090909090909, 989.89898989899, 1767.6767676767677, 2722.222222222222, 1308.080808080808, 41.41414141414141, 33.333333333333336]"
1.7788398723374285e24,"(phi = (17.0, 128.0), sumE = (2582.0, 2943.0), maxE = (556.0, 2722.0), r = (7.0, 56.0))",0.0952374,3.85 ± 0.066,"[134.54545454545453, 149.0909090909091, 35.35353535353536, 2580.808080808081, 2191.919191919192, 848.4848484848485, 9.090909090909092, 31.31313131313131]"
3.8436612582664883e23,"(phi = (8.0, 109.0), sumE = (2281.0, 3040.0), maxE = (952.0, 2366.0), r = (7.0, 58.0))",0.08464912,112.4 ± 2.0,"[167.27272727272728, 109.0909090909091, 2015.1515151515152, 2474.747474747475, 3393.939393939394, 353.5353535353535, 40.4040404040404, 59.5959595959596]"
5.431791107521183e23,"(phi = (28.0, 172.0), sumE = (2275.0, 3028.0), maxE = (1789.0, 3069.0), r = (8.0, 44.0))",0.09475863,68.1 ± 1.2,"[154.54545454545453, 176.36363636363637, 1803.030303030303, 2898.989898989899, 1944.4444444444443, 3146.4646464646466, 56.56565656565657, 98.98989898989899]"
1.2059218436538917e24,"(phi = (1.0, 136.0), sumE = (2665.0, 3339.0), maxE = (1981.0, 2711.0), r = (9.0, 53.0))",0.03702368,0.339 ± 0.0048,"[101.81818181818181, 45.45454545454545, 3393.939393939394, 3005.050505050505, 2227.2727272727275, 494.949494949495, 33.333333333333336, 63.63636363636363]"
7.871327966116232e23,"(phi = (25.0, 174.0), sumE = (2770.0, 3433.0), maxE = (2261.0, 2852.0), r = (3.0, 59.0))",0.02197237,0.05453 ± 0.00018,"[170.9090909090909, 36.36363636363637, 35.35353535353536, 3040.40404040404, 2439.3939393939395, 2262.626262626263, 58.58585858585859, 20.2020202020202]"
2.3549971373257194e23,"(phi = (42.0, 161.0), sumE = (2113.0, 3462.0), maxE = (1819.0, 2146.0), r = (1.0, 100.0))",0.05728054,138.9 ± 2.5,"[30.90909090909091, 129.0909090909091, 1095.959595959596, 3111.1111111111113, 318.1818181818182, 3323.2323232323233, 98.98989898989899, 72.72727272727273]"
1.7764638261065434e24,"(phi = (90.0, 149.0), sumE = (2744.0, 2926.0), maxE = (181.0, 3274.0), r = (3.0, 37.0))",0.05083273,0.1157 ± 0.0016,"[32.72727272727273, 38.18181818181818, 2474.747474747475, 2510.10101010101, 3287.878787878788, 989.89898989899, 25.252525252525253, 69.6969696969697]"
2.770244804076426e24,"(phi = (43.0, 165.0), sumE = (2603.0, 3291.0), maxE = (587.0, 3091.0), r = (4.0, 96.0))",0.15543465,4.444 ± 0.076,"[152.72727272727272, 80.0, 1308.080808080808, 1166.6666666666667, 919.1919191919192, 106.06060606060606, 25.252525252525253, 14.141414141414142]"
3.309701054170159e23,"(phi = (117.0, 154.0), sumE = (2135.0, 3319.0), maxE = (2219.0, 2869.0), r = (4.0, 83.0))",0.01383524,1.647 ± 0.029,"[34.54545454545455, 92.72727272727273, 742.4242424242424, 1095.959595959596, 2121.212121212121, 1343.4343434343434, 52.525252525252526, 67.67676767676768]"
9.12409737130881e23,"(phi = (41.0, 99.0), sumE = (2548.0, 3020.0), maxE = (932.0, 2230.0), r = (6.0, 72.0))",0.04628678,3.223 ± 0.056,"[67.27272727272727, 145.45454545454547, 3323.2323232323233, 2580.808080808081, 1661.6161616161617, 2686.868686868687, 90.9090909090909, 33.333333333333336]"
1.834037309031401e24,"(phi = (10.0, 117.0), sumE = (2721.0, 3123.0), maxE = (35.0, 2618.0), r = (5.0, 37.0))",0.05546413,0.2855 ± 0.0037,"[40.0, 167.27272727272728, 3146.4646464646466, 1838.3838383838383, 1414.141414141414, 2404.040404040404, 70.70707070707071, 66.66666666666667]"
7.499013946713213e23,"(phi = (19.0, 103.0), sumE = (2494.0, 2999.0), maxE = (1289.0, 2959.0), r = (16.0, 78.0))",0.0456438,5.655 ± 0.099,"[69.0909090909091, 136.36363636363637, 1095.959595959596, 2050.5050505050503, 1237.3737373737374, 353.5353535353535, 98.98989898989899, 43.43434343434343]"
1.2767564738474025e24,"(phi = (28.0, 135.0), sumE = (2796.0, 2961.0), maxE = (1385.0, 3356.0), r = (9.0, 35.0))",0.03563994,0.05007 ± 0.00035,"[69.0909090909091, 80.0, 424.24242424242425, 2333.3333333333335, 2969.6969696969695, 212.12121212121212, 5.05050505050505, 65.65656565656566]"
7.374086661890426e23,"(phi = (71.0, 180.0), sumE = (2496.0, 2991.0), maxE = (545.0, 3211.0), r = (24.0, 82.0))",0.0435779,5.23 ± 0.092,"[165.45454545454547, 5.454545454545454, 1838.3838383838383, 2191.919191919192, 3358.5858585858587, 106.06060606060606, 26.262626262626263, 23.232323232323232]"
1.1543798659647745e24,"(phi = (1.0, 164.0), sumE = (2420.0, 3219.0), maxE = (748.0, 2638.0), r = (3.0, 70.0))",0.19860807,66.1 ± 1.2,"[114.54545454545455, 116.36363636363636, 2934.343434343434, 565.6565656565657, 2969.6969696969695, 2757.5757575757575, 42.42424242424242, 13.131313131313131]"
4.577359138128741e23,"(phi = (47.0, 165.0), sumE = (2569.0, 2715.0), maxE = (99.0, 1908.0), r = (4.0, 50.0))",0.02619315,4.725 ± 0.084,"[150.9090909090909, 158.1818181818182, 1378.7878787878788, 3500.0, 530.3030303030303, 1520.20202020202, 39.39393939393939, 17.171717171717173]"
1.4453616527562701e24,"(phi = (84.0, 172.0), sumE = (2796.0, 3277.0), maxE = (1466.0, 2589.0), r = (11.0, 49.0))",0.04005249,0.02690005032 ± 0.0,"[10.909090909090908, 76.36363636363636, 2686.868686868687, 2156.5656565656564, 2580.808080808081, 2085.8585858585857, 24.242424242424242, 94.94949494949495]"
1.0512389710094386e24,"(phi = (7.0, 172.0), sumE = (2734.0, 2850.0), maxE = (793.0, 2750.0), r = (18.0, 45.0))",0.03018428,0.1331 ± 0.0016,"[136.36363636363637, 165.45454545454547, 2757.5757575757575, 1661.6161616161617, 2050.5050505050503, 1661.6161616161617, 3.0303030303030303, 2.0202020202020203]"
