thalf,roi,eff,b,x0
1.2000071298020878e23,"(phi = (87.0, 174.0), sumE = (2521.0, 3356.0), maxE = (600.0, 2669.0), r = (3.0, 91.0))",0.00998159,12.51 ± 0.22,"[67.27272727272727, 72.72727272727273, 2050.5050505050503, 1661.6161616161617, 777.7777777777778, 70.70707070707071, 96.96969696969697, 22.22222222222222]"
9.256292664722484e22,"(phi = (76.0, 175.0), sumE = (2634.0, 3385.0), maxE = (613.0, 2246.0), r = (5.0, 79.0))",0.00394889,1.775 ± 0.03,"[89.0909090909091, 121.81818181818181, 2474.747474747475, 3181.818181818182, 989.89898989899, 2085.8585858585857, 82.82828282828282, 4.040404040404041]"
6.560530112558392e22,"(phi = (3.0, 150.0), sumE = (2395.0, 2566.0), maxE = (282.0, 2265.0), r = (10.0, 87.0))",0.00996409,50.23 ± 0.9,"[27.272727272727273, 112.72727272727273, 3323.2323232323233, 2227.2727272727275, 459.5959595959596, 0.0, 46.464646464646464, 66.66666666666667]"
1.1013572319799064e23,"(phi = (31.0, 150.0), sumE = (2227.0, 3288.0), maxE = (457.0, 3417.0), r = (1.0, 90.0))",0.03944921,376.0 ± 6.8,"[169.0909090909091, 83.63636363636364, 1131.3131313131314, 1732.3232323232323, 353.5353535353535, 2404.040404040404, 94.94949494949495, 61.61616161616162]"
8.999081066258012e22,"(phi = (40.0, 130.0), sumE = (2430.0, 3107.0), maxE = (746.0, 3308.0), r = (9.0, 47.0))",0.01032772,26.65 ± 0.48,"[134.54545454545453, 25.454545454545453, 3393.939393939394, 2969.6969696969695, 2722.222222222222, 1909.090909090909, 56.56565656565657, 55.55555555555556]"
8.241532862126864e22,"(phi = (62.0, 158.0), sumE = (2250.0, 3348.0), maxE = (832.0, 2820.0), r = (11.0, 66.0))",0.02369302,197.6 ± 3.6,"[118.18181818181819, 172.72727272727272, 1944.4444444444443, 1555.5555555555557, 1803.030303030303, 2934.343434343434, 32.323232323232325, 33.333333333333336]"
8.131010522801176e22,"(phi = (14.0, 129.0), sumE = (2344.0, 2817.0), maxE = (1150.0, 2032.0), r = (6.0, 66.0))",0.01490848,75.7 ± 1.4,"[67.27272727272727, 156.36363636363637, 1272.7272727272727, 2580.808080808081, 2085.8585858585857, 106.06060606060606, 8.080808080808081, 0.0]"
6.932060292768544e22,"(phi = (59.0, 165.0), sumE = (1892.0, 3416.0), maxE = (549.0, 3500.0), r = (5.0, 85.0))",0.07087777,3064.0 ± 55.0,"[40.0, 78.18181818181819, 1449.4949494949494, 353.5353535353535, 2156.5656565656564, 742.4242424242424, 74.74747474747475, 53.535353535353536]"
1.088831076801816e23,"(phi = (91.0, 174.0), sumE = (2559.0, 3051.0), maxE = (1370.0, 2635.0), r = (6.0, 51.0))",0.00652101,5.42 ± 0.095,"[52.72727272727273, 127.27272727272727, 2050.5050505050503, 777.7777777777778, 2792.929292929293, 3040.40404040404, 50.505050505050505, 70.70707070707071]"
1.3129060436345526e23,"(phi = (61.0, 173.0), sumE = (2516.0, 3403.0), maxE = (1346.0, 2889.0), r = (2.0, 95.0))",0.0119982,15.72 ± 0.28,"[78.18181818181819, 125.45454545454545, 2651.5151515151515, 2262.626262626263, 1944.4444444444443, 282.82828282828285, 18.181818181818183, 81.81818181818181]"
1.1112337642914503e23,"(phi = (53.0, 147.0), sumE = (2393.0, 2948.0), maxE = (233.0, 3463.0), r = (2.0, 66.0))",0.01878565,63.6 ± 1.1,"[152.72727272727272, 172.72727272727272, 2191.919191919192, 3075.757575757576, 1520.20202020202, 282.82828282828285, 29.292929292929294, 79.79797979797979]"
9.22985850341851e22,"(phi = (72.0, 180.0), sumE = (2304.0, 3334.0), maxE = (1321.0, 2486.0), r = (4.0, 31.0))",0.02136851,124.9 ± 2.3,"[103.63636363636364, 63.63636363636363, 1060.6060606060605, 671.7171717171717, 1131.3131313131314, 1732.3232323232323, 26.262626262626263, 38.38383838383838]"
8.348236076324152e22,"(phi = (33.0, 163.0), sumE = (2620.0, 2878.0), maxE = (575.0, 3025.0), r = (6.0, 22.0))",0.00375728,2.115 ± 0.036,"[176.36363636363637, 7.2727272727272725, 1909.090909090909, 1025.2525252525252, 1025.2525252525252, 1803.030303030303, 76.76767676767676, 92.92929292929293]"
1.2716613036470267e23,"(phi = (1.0, 147.0), sumE = (2552.0, 2926.0), maxE = (370.0, 2511.0), r = (0.0, 49.0))",0.00948149,9.56 ± 0.17,"[58.18181818181818, 101.81818181818181, 2050.5050505050503, 3005.050505050505, 707.070707070707, 1767.6767676767677, 66.66666666666667, 15.151515151515152]"
6.415856840579656e22,"(phi = (66.0, 153.0), sumE = (2178.0, 2805.0), maxE = (225.0, 1946.0), r = (7.0, 36.0))",0.02307963,315.9 ± 5.7,"[30.90909090909091, 161.8181818181818, 1378.7878787878788, 1025.2525252525252, 2934.343434343434, 2757.5757575757575, 69.6969696969697, 67.67676767676768]"
8.579113589662588e22,"(phi = (122.0, 174.0), sumE = (2421.0, 3259.0), maxE = (1135.0, 2628.0), r = (3.0, 95.0))",0.01062849,31.83 ± 0.57,"[23.636363636363637, 154.54545454545453, 707.070707070707, 1838.3838383838383, 2828.282828282828, 1944.4444444444443, 42.42424242424242, 17.171717171717173]"
1.099216914027338e23,"(phi = (23.0, 171.0), sumE = (2187.0, 2754.0), maxE = (16.0, 3228.0), r = (1.0, 96.0))",0.05126724,637.0 ± 12.0,"[16.363636363636363, 50.90909090909091, 2297.979797979798, 2085.8585858585857, 2651.5151515151515, 2227.2727272727275, 77.77777777777777, 65.65656565656566]"
1.0071704871568513e23,"(phi = (38.0, 157.0), sumE = (2466.0, 2956.0), maxE = (1108.0, 3194.0), r = (12.0, 45.0))",0.01049232,21.28 ± 0.38,"[154.54545454545453, 158.1818181818182, 1166.6666666666667, 3500.0, 3075.757575757576, 3393.939393939394, 32.323232323232325, 21.21212121212121]"
8.995461505683746e22,"(phi = (3.0, 160.0), sumE = (2252.0, 3487.0), maxE = (347.0, 3131.0), r = (12.0, 100.0))",0.02787478,231.6 ± 4.2,"[14.545454545454545, 0.0, 2085.8585858585857, 1095.959595959596, 2474.747474747475, 424.24242424242425, 48.484848484848484, 81.81818181818181]"
5.707289146584828e22,"(phi = (47.0, 166.0), sumE = (665.0, 3359.0), maxE = (1594.0, 2551.0), r = (0.0, 87.0))",0.03428837,1058.0 ± 19.0,"[145.45454545454547, 10.909090909090908, 35.35353535353536, 1944.4444444444443, 1060.6060606060605, 388.8888888888889, 52.525252525252526, 59.5959595959596]"
7.393522893719233e22,"(phi = (24.0, 159.0), sumE = (2312.0, 3440.0), maxE = (1215.0, 2753.0), r = (19.0, 93.0))",0.01388077,79.7 ± 1.4,"[94.54545454545455, 0.0, 459.5959595959596, 742.4242424242424, 1590.909090909091, 3464.6464646464647, 7.070707070707071, 85.85858585858585]"
7.570911126137336e22,"(phi = (6.0, 149.0), sumE = (1968.0, 2782.0), maxE = (1289.0, 2820.0), r = (4.0, 81.0))",0.05323214,1449.0 ± 26.0,"[96.36363636363636, 90.9090909090909, 247.4747474747475, 1732.3232323232323, 2969.6969696969695, 2156.5656565656564, 92.92929292929293, 21.21212121212121]"
