thalf,roi,eff,b,x0
5.152097732778167e22,"(phi = (23.0, 167.0), sumE = (185.0, 2902.0), maxE = (1966.0, 3123.0), r = (2.0, 89.0))",0.00937115,74.5 ± 1.3,"[74.54545454545455, 123.63636363636364, 1873.7373737373737, 2050.5050505050503, 848.4848484848485, 70.70707070707071, 62.62626262626262, 96.96969696969697]"
7.901298686417045e22,"(phi = (68.0, 171.0), sumE = (2312.0, 3159.0), maxE = (280.0, 2678.0), r = (15.0, 99.0))",0.0159196,92.7 ± 1.7,"[1.8181818181818181, 152.72727272727272, 106.06060606060606, 3075.757575757576, 2722.222222222222, 2580.808080808081, 77.77777777777777, 46.464646464646464]"
9.14525996897999e22,"(phi = (6.0, 165.0), sumE = (2693.0, 3485.0), maxE = (1274.0, 2824.0), r = (3.0, 83.0))",0.00345157,1.107 ± 0.016,"[32.72727272727273, 180.0, 1803.030303030303, 1378.7878787878788, 3393.939393939394, 1343.4343434343434, 33.333333333333336, 60.60606060606061]"
1.1690218390843063e23,"(phi = (15.0, 143.0), sumE = (2386.0, 3469.0), maxE = (587.0, 3463.0), r = (0.0, 94.0))",0.02177589,78.4 ± 1.4,"[156.36363636363637, 43.63636363636363, 3252.5252525252527, 2368.686868686869, 3429.2929292929293, 247.4747474747475, 8.080808080808081, 17.171717171717173]"
1.2056325273152263e23,"(phi = (26.0, 177.0), sumE = (2522.0, 3084.0), maxE = (657.0, 2048.0), r = (3.0, 83.0))",0.01061877,14.4 ± 0.25,"[70.9090909090909, 147.27272727272728, 2227.2727272727275, 1626.2626262626263, 2227.2727272727275, 318.1818181818182, 35.35353535353536, 18.181818181818183]"
7.461421577099642e22,"(phi = (67.0, 174.0), sumE = (2171.0, 3056.0), maxE = (364.0, 1868.0), r = (8.0, 75.0))",0.02771301,404.3 ± 7.3,"[34.54545454545455, 98.18181818181819, 1767.6767676767677, 1767.6767676767677, 742.4242424242424, 2510.10101010101, 14.141414141414142, 58.58585858585859]"
6.278753812703257e22,"(phi = (72.0, 179.0), sumE = (2233.0, 3351.0), maxE = (1702.0, 3306.0), r = (9.0, 100.0))",0.01253766,90.9 ± 1.6,"[69.0909090909091, 74.54545454545455, 3111.1111111111113, 3005.050505050505, 3005.050505050505, 424.24242424242425, 70.70707070707071, 2.0202020202020203]"
6.190514217967277e22,"(phi = (6.0, 79.0), sumE = (2380.0, 2907.0), maxE = (1217.0, 2883.0), r = (2.0, 50.0))",0.00745218,29.81 ± 0.53,"[107.27272727272727, 10.909090909090908, 1909.090909090909, 1838.3838383838383, 318.1818181818182, 3217.1717171717173, 54.54545454545455, 23.232323232323232]"
1.0350083366232027e23,"(phi = (1.0, 172.0), sumE = (2441.0, 2983.0), maxE = (1362.0, 3037.0), r = (13.0, 81.0))",0.01235058,29.12 ± 0.52,"[63.63636363636363, 34.54545454545455, 3005.050505050505, 565.6565656565657, 2156.5656565656564, 3358.5858585858587, 40.4040404040404, 47.474747474747474]"
7.475641411958366e22,"(phi = (25.0, 175.0), sumE = (1930.0, 3145.0), maxE = (1426.0, 2630.0), r = (3.0, 96.0))",0.05305328,1476.0 ± 27.0,"[105.45454545454545, 23.636363636363637, 1803.030303030303, 2227.2727272727275, 1555.5555555555557, 1803.030303030303, 42.42424242424242, 7.070707070707071]"
1.040471956053351e23,"(phi = (19.0, 173.0), sumE = (2114.0, 2903.0), maxE = (1137.0, 3133.0), r = (2.0, 99.0))",0.0618678,1036.0 ± 19.0,"[34.54545454545455, 16.363636363636363, 2439.3939393939395, 2828.282828282828, 35.35353535353536, 1909.090909090909, 93.93939393939394, 77.77777777777777]"
1.2113520408481734e23,"(phi = (51.0, 164.0), sumE = (2493.0, 3490.0), maxE = (551.0, 3089.0), r = (7.0, 84.0))",0.01229312,19.97 ± 0.35,"[120.0, 87.27272727272727, 212.12121212121212, 1449.4949494949494, 1944.4444444444443, 2969.6969696969695, 74.74747474747475, 13.131313131313131]"
