thalf,roi,eff,b,x0
9.561029596450224e22,"(phi = (46.0, 147.0), sumE = (2172.0, 2912.0), maxE = (91.0, 2414.0), r = (2.0, 92.0))",0.03990608,510.5 ± 9.2,"[14.545454545454545, 129.0909090909091, 3393.939393939394, 2863.6363636363635, 3287.878787878788, 2404.040404040404, 9.090909090909092, 29.292929292929294]"
1.0359955730101823e23,"(phi = (79.0, 179.0), sumE = (2643.0, 2975.0), maxE = (1190.0, 3376.0), r = (3.0, 98.0))",0.00444157,1.798 ± 0.03,"[81.81818181818181, 154.54545454545453, 671.7171717171717, 1590.909090909091, 3393.939393939394, 636.3636363636364, 96.96969696969697, 71.71717171717172]"
9.407764295942316e22,"(phi = (3.0, 155.0), sumE = (2311.0, 2789.0), maxE = (1518.0, 2688.0), r = (3.0, 81.0))",0.0210595,116.0 ± 2.1,"[100.0, 116.36363636363636, 1343.4343434343434, 2015.1515151515152, 2934.343434343434, 1909.090909090909, 40.4040404040404, 7.070707070707071]"
9.915435239063825e22,"(phi = (37.0, 136.0), sumE = (2500.0, 2954.0), maxE = (507.0, 3267.0), r = (9.0, 80.0))",0.00820758,12.37 ± 0.22,"[110.9090909090909, 107.27272727272727, 530.3030303030303, 1944.4444444444443, 1484.8484848484848, 424.24242424242425, 7.070707070707071, 9.090909090909092]"
7.354805294930904e22,"(phi = (1.0, 108.0), sumE = (2548.0, 2933.0), maxE = (564.0, 2769.0), r = (9.0, 91.0))",0.00416466,4.566 ± 0.079,"[92.72727272727273, 60.0, 2722.222222222222, 3252.5252525252527, 2333.3333333333335, 2686.868686868687, 87.87878787878788, 49.494949494949495]"
9.662720803371376e22,"(phi = (12.0, 160.0), sumE = (2295.0, 3408.0), maxE = (81.0, 3283.0), r = (11.0, 62.0))",0.02568276,167.5 ± 3.0,"[18.181818181818183, 27.272727272727273, 2934.343434343434, 848.4848484848485, 3111.1111111111113, 919.1919191919192, 28.282828282828284, 79.79797979797979]"
1.0861726086841093e23,"(phi = (19.0, 163.0), sumE = (2549.0, 3377.0), maxE = (36.0, 2822.0), r = (12.0, 63.0))",0.00742173,7.62 ± 0.13,"[40.0, 169.0909090909091, 3217.1717171717173, 1979.79797979798, 1378.7878787878788, 494.949494949495, 43.43434343434343, 91.91919191919192]"
9.535246150058551e22,"(phi = (7.0, 169.0), sumE = (2574.0, 3305.0), maxE = (1041.0, 2525.0), r = (4.0, 18.0))",0.00533882,4.408 ± 0.077,"[121.81818181818181, 30.90909090909091, 176.76767676767676, 1520.20202020202, 742.4242424242424, 777.7777777777778, 91.91919191919192, 47.474747474747474]"
1.1956160365373081e23,"(phi = (31.0, 179.0), sumE = (2372.0, 3284.0), maxE = (119.0, 3119.0), r = (7.0, 69.0))",0.02498002,100.4 ± 1.8,"[20.0, 20.0, 2404.040404040404, 671.7171717171717, 2722.222222222222, 1414.141414141414, 23.232323232323232, 81.81818181818181]"
1.185352450444576e23,"(phi = (40.0, 172.0), sumE = (2458.0, 3106.0), maxE = (1148.0, 2064.0), r = (2.0, 88.0))",0.01526045,34.78 ± 0.62,"[90.9090909090909, 76.36363636363636, 353.5353535353535, 565.6565656565657, 848.4848484848485, 883.8383838383838, 67.67676767676768, 63.63636363636363]"
6.769532549873998e22,"(phi = (37.0, 177.0), sumE = (2590.0, 3321.0), maxE = (1671.0, 2321.0), r = (13.0, 51.0))",0.00292715,1.851 ± 0.032,"[160.0, 120.0, 742.4242424242424, 2085.8585858585857, 3181.818181818182, 883.8383838383838, 55.55555555555556, 27.272727272727273]"
1.4318488163002042e23,"(phi = (29.0, 170.0), sumE = (2558.0, 2940.0), maxE = (919.0, 2491.0), r = (0.0, 73.0))",0.01102917,10.33 ± 0.18,"[92.72727272727273, 50.90909090909091, 70.70707070707071, 1237.3737373737374, 2368.686868686869, 1449.4949494949494, 80.8080808080808, 59.5959595959596]"
