thalf,roi,eff,b,x0
8.654387882525752e22,"(phi = (54.0, 163.0), sumE = (2345.0, 3274.0), maxE = (355.0, 2576.0), r = (14.0, 79.0))",0.01581475,75.0 ± 1.3,"[169.0909090909091, 152.72727272727272, 388.8888888888889, 2085.8585858585857, 989.89898989899, 2439.3939393939395, 0.0, 63.63636363636363]"
9.072643512715029e22,"(phi = (20.0, 173.0), sumE = (2369.0, 3030.0), maxE = (749.0, 3145.0), r = (16.0, 97.0))",0.01514727,61.9 ± 1.1,"[54.54545454545455, 74.54545454545455, 1343.4343434343434, 2510.10101010101, 141.41414141414143, 2722.222222222222, 71.71717171717172, 25.252525252525253]"
5.1790475652363996e22,"(phi = (74.0, 155.0), sumE = (2250.0, 2495.0), maxE = (1378.0, 3451.0), r = (2.0, 71.0))",0.01358159,163.1 ± 2.9,"[5.454545454545454, 38.18181818181818, 1520.20202020202, 1343.4343434343434, 2015.1515151515152, 2580.808080808081, 30.303030303030305, 91.91919191919192]"
7.918849852188453e22,"(phi = (14.0, 177.0), sumE = (2190.0, 2609.0), maxE = (557.0, 2254.0), r = (12.0, 48.0))",0.02957454,408.7 ± 7.4,"[81.81818181818181, 118.18181818181819, 1343.4343434343434, 2898.989898989899, 3217.1717171717173, 3146.4646464646466, 68.68686868686869, 68.68686868686869]"
1.222804314246332e23,"(phi = (9.0, 173.0), sumE = (2638.0, 2858.0), maxE = (1158.0, 3075.0), r = (1.0, 89.0))",0.00602137,2.909 ± 0.049,"[140.0, 160.0, 106.06060606060606, 1025.2525252525252, 3323.2323232323233, 2757.5757575757575, 45.45454545454545, 7.070707070707071]"
1.3878985609099925e23,"(phi = (10.0, 165.0), sumE = (2489.0, 3499.0), maxE = (1324.0, 3386.0), r = (3.0, 99.0))",0.01578548,26.02 ± 0.46,"[100.0, 7.2727272727272725, 3323.2323232323233, 3005.050505050505, 3146.4646464646466, 2121.212121212121, 34.343434343434346, 70.70707070707071]"
1.1593613350782127e23,"(phi = (30.0, 165.0), sumE = (2302.0, 3346.0), maxE = (424.0, 2967.0), r = (3.0, 59.0))",0.03513536,221.0 ± 4.0,"[38.18181818181818, 7.2727272727272725, 2297.979797979798, 1661.6161616161617, 70.70707070707071, 3075.757575757576, 72.72727272727273, 41.41414141414141]"
7.48137258239798e22,"(phi = (88.0, 156.0), sumE = (2290.0, 3412.0), maxE = (489.0, 3147.0), r = (11.0, 83.0))",0.01608531,106.8 ± 1.9,"[118.18181818181819, 127.27272727272727, 3323.2323232323233, 2227.2727272727275, 1202.020202020202, 3040.40404040404, 90.9090909090909, 21.21212121212121]"
6.201039214060536e22,"(phi = (11.0, 152.0), sumE = (1768.0, 3444.0), maxE = (405.0, 2484.0), r = (1.0, 37.0))",0.08713927,5790.0 ± 100.0,"[107.27272727272727, 109.0909090909091, 3075.757575757576, 2757.5757575757575, 636.3636363636364, 3217.1717171717173, 38.38383838383838, 72.72727272727273]"
6.974881150797554e22,"(phi = (87.0, 168.0), sumE = (2369.0, 2765.0), maxE = (654.0, 2688.0), r = (16.0, 75.0))",0.00956842,40.13 ± 0.72,"[20.0, 80.0, 459.5959595959596, 0.0, 1202.020202020202, 2015.1515151515152, 30.303030303030305, 31.31313131313131]"
8.683708489623507e22,"(phi = (28.0, 141.0), sumE = (2114.0, 3325.0), maxE = (1314.0, 3010.0), r = (3.0, 71.0))",0.03801378,562.0 ± 10.0,"[132.72727272727272, 47.27272727272727, 1343.4343434343434, 353.5353535353535, 2015.1515151515152, 671.7171717171717, 30.303030303030305, 97.97979797979798]"
5.705216091752044e22,"(phi = (82.0, 155.0), sumE = (2247.0, 3019.0), maxE = (302.0, 2594.0), r = (18.0, 47.0))",0.01191056,100.3 ± 1.8,"[130.9090909090909, 170.9090909090909, 2722.222222222222, 1944.4444444444443, 2156.5656565656564, 2085.8585858585857, 19.19191919191919, 92.92929292929293]"
1.1197216339693879e23,"(phi = (68.0, 171.0), sumE = (2337.0, 3491.0), maxE = (292.0, 2560.0), r = (0.0, 74.0))",0.02715926,137.9 ± 2.5,"[43.63636363636363, 76.36363636363636, 848.4848484848485, 1343.4343434343434, 530.3030303030303, 742.4242424242424, 16.161616161616163, 24.242424242424242]"
7.160864341840445e22,"(phi = (2.0, 155.0), sumE = (2560.0, 3433.0), maxE = (1530.0, 3102.0), r = (8.0, 21.0))",0.00362264,3.194 ± 0.056,"[0.0, 45.45454545454545, 742.4242424242424, 954.5454545454545, 1095.959595959596, 318.1818181818182, 98.98989898989899, 33.333333333333336]"
1.0256024280881212e23,"(phi = (11.0, 174.0), sumE = (2610.0, 2980.0), maxE = (1362.0, 2648.0), r = (9.0, 35.0))",0.00514322,3.101 ± 0.053,"[172.72727272727272, 138.1818181818182, 3252.5252525252527, 2262.626262626263, 0.0, 2792.929292929293, 76.76767676767676, 37.37373737373738]"
8.58894198344592e22,"(phi = (45.0, 122.0), sumE = (2455.0, 3322.0), maxE = (500.0, 2836.0), r = (8.0, 59.0))",0.00813525,16.99 ± 0.3,"[105.45454545454545, 120.0, 1237.3737373737374, 2510.10101010101, 1166.6666666666667, 459.5959595959596, 96.96969696969697, 83.83838383838383]"
9.379653656746566e22,"(phi = (43.0, 171.0), sumE = (2254.0, 3263.0), maxE = (799.0, 1978.0), r = (2.0, 47.0))",0.03271396,296.5 ± 5.4,"[16.363636363636363, 127.27272727272727, 1343.4343434343434, 1909.090909090909, 2651.5151515151515, 883.8383838383838, 89.8989898989899, 79.79797979797979]"
7.636978581124162e22,"(phi = (37.0, 176.0), sumE = (2041.0, 3199.0), maxE = (125.0, 3499.0), r = (12.0, 88.0))",0.04759343,1138.0 ± 21.0,"[132.72727272727272, 120.0, 2262.626262626263, 883.8383838383838, 2898.989898989899, 70.70707070707071, 55.55555555555556, 8.080808080808081]"
