thalf,roi,eff,b,x0
2.132939695755858e22,"(phi = (19.0, 159.0), sumE = (989.0, 2895.0), maxE = (41.0, 2706.0), r = (0.0, 43.0))",0.09372915,56590.0 ± 900.0,"[21.818181818181817, 165.45454545454547, 2156.5656565656564, 3005.050505050505, 1520.20202020202, 212.12121212121212, 37.37373737373738, 73.73737373737374]"
2.0587695660825267e22,"(phi = (14.0, 160.0), sumE = (856.0, 3393.0), maxE = (729.0, 2436.0), r = (5.0, 43.0))",0.07929759,43470.0 ± 710.0,"[29.09090909090909, 105.45454545454545, 1979.79797979798, 212.12121212121212, 2474.747474747475, 1378.7878787878788, 8.080808080808081, 59.5959595959596]"
1.989458654502365e22,"(phi = (0.0, 142.0), sumE = (1236.0, 2668.0), maxE = (782.0, 3443.0), r = (2.0, 63.0))",0.06122047,27750.0 ± 460.0,"[41.81818181818182, 116.36363636363636, 1166.6666666666667, 3005.050505050505, 1590.909090909091, 813.1313131313132, 58.58585858585859, 56.56565656565657]"
1.8727477260638315e22,"(phi = (53.0, 173.0), sumE = (316.0, 3242.0), maxE = (136.0, 2558.0), r = (1.0, 39.0))",0.09810579,80400.0 ± 1200.0,"[87.27272727272727, 127.27272727272727, 919.1919191919192, 1661.6161616161617, 1449.4949494949494, 1131.3131313131314, 72.72727272727273, 75.75757575757575]"
1.766193807741557e22,"(phi = (18.0, 160.0), sumE = (918.0, 1961.0), maxE = (477.0, 1739.0), r = (5.0, 44.0))",0.07839619,57740.0 ± 900.0,"[21.818181818181817, 1.8181818181818181, 35.35353535353536, 2050.5050505050503, 1520.20202020202, 601.010101010101, 18.181818181818183, 42.42424242424242]"
2.2034291047105772e22,"(phi = (22.0, 179.0), sumE = (814.0, 3192.0), maxE = (25.0, 1861.0), r = (1.0, 79.0))",0.1166203,82100.0 ± 1300.0,"[20.0, 160.0, 3252.5252525252527, 2368.686868686869, 1626.2626262626263, 2898.989898989899, 18.181818181818183, 7.070707070707071]"
1.991794099993633e22,"(phi = (5.0, 141.0), sumE = (1331.0, 2877.0), maxE = (387.0, 2741.0), r = (1.0, 95.0))",0.05849554,25270.0 ± 420.0,"[163.63636363636363, 94.54545454545455, 2898.989898989899, 919.1919191919192, 1873.7373737373737, 3464.6464646464647, 32.323232323232325, 59.5959595959596]"
1.9557157877084307e22,"(phi = (23.0, 179.0), sumE = (49.0, 3500.0), maxE = (85.0, 3290.0), r = (7.0, 95.0))",0.11619682,103400.0 ± 1400.0,"[103.63636363636364, 65.45454545454545, 2545.4545454545455, 2085.8585858585857, 2156.5656565656564, 1343.4343434343434, 61.61616161616162, 7.070707070707071]"
2.1301483798635903e22,"(phi = (21.0, 173.0), sumE = (181.0, 3235.0), maxE = (355.0, 3093.0), r = (1.0, 82.0))",0.1263268,103100.0 ± 1500.0,"[80.0, 132.72727272727272, 2368.686868686869, 1979.79797979798, 848.4848484848485, 0.0, 88.88888888888889, 20.2020202020202]"
2.212856315263475e22,"(phi = (28.0, 178.0), sumE = (1507.0, 3062.0), maxE = (87.0, 3021.0), r = (1.0, 59.0))",0.05725333,19620.0 ± 340.0,"[18.181818181818183, 160.0, 2333.3333333333335, 2510.10101010101, 1237.3737373737374, 141.41414141414143, 33.333333333333336, 82.82828282828282]"
1.9911056497686224e22,"(phi = (26.0, 148.0), sumE = (1000.0, 3001.0), maxE = (54.0, 2624.0), r = (5.0, 89.0))",0.0816589,49290.0 ± 780.0,"[127.27272727272727, 101.81818181818181, 3075.757575757576, 1484.8484848484848, 2404.040404040404, 530.3030303030303, 57.57575757575758, 1.0101010101010102]"
2.2025748688929867e22,"(phi = (15.0, 169.0), sumE = (847.0, 3185.0), maxE = (57.0, 3144.0), r = (3.0, 74.0))",0.11271728,76700.0 ± 1200.0,"[143.63636363636363, 96.36363636363636, 707.070707070707, 1308.080808080808, 1944.4444444444443, 247.4747474747475, 74.74747474747475, 94.94949494949495]"
1.8424329329516667e22,"(phi = (7.0, 148.0), sumE = (957.0, 2968.0), maxE = (105.0, 2368.0), r = (10.0, 89.0))",0.07358647,46750.0 ± 730.0,"[130.9090909090909, 114.54545454545455, 742.4242424242424, 1378.7878787878788, 2333.3333333333335, 2191.919191919192, 83.83838383838383, 43.43434343434343]"
2.2186549302539755e22,"(phi = (27.0, 174.0), sumE = (911.0, 3004.0), maxE = (503.0, 3489.0), r = (3.0, 71.0))",0.10774389,69100.0 ± 1100.0,"[32.72727272727273, 45.45454545454545, 1803.030303030303, 141.41414141414143, 106.06060606060606, 247.4747474747475, 36.36363636363637, 59.5959595959596]"
1.776520577501058e22,"(phi = (38.0, 150.0), sumE = (1410.0, 2966.0), maxE = (503.0, 1632.0), r = (6.0, 95.0))",0.04448913,18380.0 ± 310.0,"[169.0909090909091, 60.0, 1095.959595959596, 3040.40404040404, 2191.919191919192, 2474.747474747475, 44.44444444444444, 16.161616161616163]"
2.184013315048071e22,"(phi = (5.0, 178.0), sumE = (20.0, 3279.0), maxE = (461.0, 2778.0), r = (2.0, 77.0))",0.1230224,93000.0 ± 1400.0,"[41.81818181818182, 23.636363636363637, 919.1919191919192, 3252.5252525252527, 2863.6363636363635, 318.1818181818182, 62.62626262626262, 17.171717171717173]"
2.196416043882687e22,"(phi = (4.0, 171.0), sumE = (1509.0, 3432.0), maxE = (548.0, 2741.0), r = (3.0, 97.0))",0.05639783,19320.0 ± 330.0,"[101.81818181818181, 61.81818181818182, 2333.3333333333335, 636.3636363636364, 1520.20202020202, 2297.979797979798, 72.72727272727273, 24.242424242424242]"
2.167125603443321e22,"(phi = (8.0, 156.0), sumE = (988.0, 3474.0), maxE = (509.0, 3070.0), r = (1.0, 74.0))",0.0973754,59160.0 ± 940.0,"[18.181818181818183, 20.0, 530.3030303030303, 2545.4545454545455, 3393.939393939394, 459.5959595959596, 49.494949494949495, 2.0202020202020203]"
1.9025335290985965e22,"(phi = (12.0, 163.0), sumE = (350.0, 2919.0), maxE = (1003.0, 2928.0), r = (7.0, 54.0))",0.04859324,19120.0 ± 320.0,"[40.0, 176.36363636363637, 1202.020202020202, 2474.747474747475, 2545.4545454545455, 2863.6363636363635, 36.36363636363637, 82.82828282828282]"
2.025844382623757e22,"(phi = (6.0, 164.0), sumE = (848.0, 2106.0), maxE = (277.0, 2572.0), r = (1.0, 81.0))",0.10269276,75300.0 ± 1200.0,"[27.272727272727273, 23.636363636363637, 777.7777777777778, 2333.3333333333335, 2191.919191919192, 2015.1515151515152, 64.64646464646465, 9.090909090909092]"
2.0726122370921543e22,"(phi = (14.0, 176.0), sumE = (1353.0, 3122.0), maxE = (11.0, 1571.0), r = (2.0, 82.0))",0.06596503,29680.0 ± 500.0,"[110.9090909090909, 169.0909090909091, 1095.959595959596, 212.12121212121212, 989.89898989899, 883.8383838383838, 30.303030303030305, 40.4040404040404]"
2.0559987770915933e22,"(phi = (20.0, 180.0), sumE = (115.0, 2728.0), maxE = (42.0, 3032.0), r = (2.0, 46.0))",0.12562998,109400.0 ± 1500.0,"[70.9090909090909, 14.545454545454545, 2015.1515151515152, 2085.8585858585857, 2722.222222222222, 1944.4444444444443, 40.4040404040404, 20.2020202020202]"
