thalf
5.491574143999047e24
5.39638445844072e24
5.048587819330957e24
5.617236391107367e24
4.927724950483452e24
5.073472645082394e24
4.338521309357871e24
2.1902753611321925e24
4.4529567112779705e24
6.435436778511376e24
