tHalf,eff,best_roi
2.8252862344544743e24,0.1185036,"(phi = (0.0, 180.0), sumE = (2701.0943314702936, 3500.0), r = (0.0, 200.0), singleE = (0.0, 2613.492507619691), dy = (0.0, 70.3843486242351), dz = (0.0, 38.202604444526), sameSide = (0.0, 1.0), lPint = (0.0, 2.1009140841288896), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 1840.6925947924365))"
