tHalf,eff,best_roi
2.7675228981248715e24,0.1198674,"(phi = (0.0, 180.0), sumE = (2701.0762392550237, 3500.0), r = (0.0, 200.0), singleE = (0.0, 2586.4875143560425), dy = (0.0, 44.52800922511529), dz = (0.0, 67.63174640404783), sameSide = (0.0, 1.0), lPint = (0.0, 2.1183784413952513), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 2702.785192308701))"
