tHalf,eff,best_roi
2.663196614485252e24,0.1176641,"(phi = (0.0, 180.0), sumE = (2701.075749883943, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3382.6964817422695), dy = (0.0, 152.46836443844603), dz = (0.0, 38.279866447623284), sameSide = (0.0, 1.0), lPint = (0.0, 1.8786713130914456), lPext = (0.0, 50.0), trackLength1 = (0.0, 1854.6407981175184), trackLength2 = (0.0, 3000.0))"
