tHalf,eff,best_roi
1.3166112307318007e24,0.0683171,"(phi = (0.0, 180.0), sumE = (2674.9280138472323, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 86.51404582207063), sameSide = (0.0, 2.0), lPint = (0.0, 4.224567308571733), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
