thalf
7.228597596497455e20
1.1738478887951883e21
7.152760225984297e20
7.693941579022509e20
7.871656369037629e20
1.0966627213965503e21
8.075459462231019e20
9.231301816348013e20
1.1497848301485274e21
7.875520770941173e20
6.463256512075154e20
7.686423080383045e20
6.942096658009118e20
6.261960753358465e20
6.872890190160135e20
6.625630705356554e20
6.563832658644116e20
1.253844617394631e21
6.798686865661845e20
1.0130573269303786e21
8.551691324685686e20
8.110437728814183e20
8.296163747517124e20
1.4149826555045523e21
6.137739492563853e20
8.452601056522285e20
6.552548672201683e20
9.247786526236148e20
7.651382317172248e20
1.0352096014529256e21
8.767350545673246e20
7.247881528146828e20
6.42016416412073e20
9.15840591629993e20
1.6359346134459262e21
8.950503333703554e20
7.53542415255944e20
9.457453921139427e20
6.092623085485197e20
1.1706558919799568e21
6.915254531673614e20
1.3349068893272757e21
7.871186163421809e20
1.1792468077864967e21
7.026814349997905e20
1.049215898029297e21
8.297142387211274e20
1.1086923713289634e21
7.735084183440513e20
6.504327402056037e20
1.0324698027884168e21
9.301039615509792e20
1.059321892729438e21
6.797314423439719e20
7.649281996082993e20
1.1601796660688953e21
1.0785337712034446e21
7.923399127261071e20
9.404901685745669e20
1.0021097766840964e21
6.930331216650248e20
8.311104616189087e20
6.94433860470088e20
6.832344103571446e20
1.0763457307168793e21
5.91617022140291e20
6.164731170975225e20
1.0380573738331087e21
7.882992434362189e20
6.890315683443189e20
6.392510390644577e20
1.0843593255735107e21
1.0231363493627164e21
1.189139776023465e21
1.067416883706511e21
7.034358400084385e20
1.2608556419240066e21
6.73661109283159e20
1.0661964947789636e21
6.091092298170677e20
9.894273665291523e20
8.277061294376872e20
8.515393821076828e20
8.202211218722497e20
7.586473279595589e20
9.26712823202554e20
8.11284852900669e20
8.441045501164683e20
9.115564706249958e20
7.516770775496218e20
6.412310595188351e20
7.190059604255244e20
6.030761880913411e20
7.908781975381807e20
1.2381919058555416e21
9.850074504011343e20
6.886211700860965e20
7.001300713908284e20
1.094188914144659e21
7.2951300602487e20
7.929282766706491e20
9.105743998515948e20
1.0549811487834339e21
6.61634609219294e20
6.44036597599599e20
1.0558915869747979e21
1.0387294779817166e21
1.0028145956216406e21
7.761119337654851e20
1.0580508074173624e21
7.302835331690765e20
6.913920093351477e20
9.638777557981432e20
7.213891572003496e20
1.3783914327255176e21
9.434663691494383e20
7.28940894657549e20
9.654675937644762e20
8.050011907124245e20
7.750386077543378e20
8.140127618314743e20
7.109070768202478e20
6.478469076967014e20
6.726980515780567e20
1.530141026486323e21
8.637419616634175e20
1.0396088423167129e21
6.751863078998797e20
8.265553852190177e20
6.064150806493124e20
6.729409231610624e20
8.409435787676481e20
6.5237194049775e20
9.460809838611407e20
7.314033180600829e20
9.990201674694176e20
7.419538500983673e20
1.316722020286003e21
6.821751445511619e20
1.1415536518996752e21
6.462358795276489e20
6.836090733223475e20
9.806033798137667e20
7.42502684653479e20
7.801716440391149e20
8.790625148039258e20
6.138424411263696e20
7.412215300404222e20
9.335278141343844e20
7.290580638272573e20
6.30601833114975e20
8.770130707735196e20
7.378760390852355e20
9.856945311916853e20
7.464111373825916e20
1.306589347403172e21
7.141880492315235e20
1.3512566915170807e21
9.834956485471224e20
6.284543019772508e20
7.106821241298261e20
6.114542826255087e20
8.965962609112217e20
7.705338329540181e20
1.0977696784631999e21
9.282896483971063e20
8.642186341953156e20
6.66297976664619e20
1.1462758607456074e21
7.92958086738792e20
8.108075370318095e20
6.107404689115679e20
7.302841851930022e20
6.445864197579064e20
1.4386421529862925e21
6.958613428926509e20
8.519981568540132e20
1.0104293075554296e21
9.93029813141218e20
7.03537589243739e20
6.823729597735668e20
7.429462460917398e20
7.482376488309322e20
6.246727246273767e20
8.354839402289014e20
6.044202552374013e20
9.086001383271063e20
9.545608100025568e20
8.390282651684897e20
8.662360305431103e20
9.179912901643617e20
