thalf
5.253525915458328e24
5.274272909181424e24
6.446439538173117e24
2.677793723245831e24
4.5670053854837033e24
4.48738098692777e24
5.867122662826105e24
4.986434312213445e24
3.4307861879658e24
5.370101548943041e24
5.205632970206914e24
6.18501398894328e24
5.760461240378396e24
5.425748850384851e24
6.042967399885083e24
4.2217169963245757e24
3.4029295611874253e24
3.775859529334899e24
4.8132936376545917e24
5.941205885471369e24
6.188418254947949e24
5.503859928169329e24
4.541375412823624e24
4.3700265875103437e24
3.313520037528563e24
5.12452640889658e24
5.771469049892964e24
3.246534097279344e24
5.993843068700617e24
5.516502511745893e24
4.923012514341021e24
7.586174167059538e24
3.9505435246612854e24
5.440244030201475e24
4.267387546134265e24
5.968766880339065e24
5.871192421362037e24
3.2881799396768765e24
4.7574308255828233e24
6.409502217972348e24
5.193528565919679e24
4.3841733628146916e24
4.3215123907763584e24
3.978101105275882e24
5.831105592591094e24
4.1286918793327626e24
5.744505318577042e24
5.772767412316148e24
3.8449570547942066e24
5.806650194061334e24
4.629492796697431e24
3.2905934749075087e24
4.839973441358989e24
7.005076062953707e24
5.795687271159883e24
5.529284889559593e24
3.844092511164389e24
3.9182633206899467e24
5.709129266621343e24
2.7201831400008535e24
4.493378020866653e24
5.841454810724966e24
4.3652128937619966e24
6.62974924356696e24
3.971912308185326e24
4.084353930990366e24
5.155172631430712e24
4.7567229131181e24
3.1993592011986543e24
3.6381833712348717e24
5.491174383736159e24
3.333549163453526e24
4.0224603973406496e24
5.771158130129537e24
5.735471757900271e24
5.432497252613361e24
6.148274165268102e24
6.377880269705657e24
6.233446336563142e24
4.13981007141012e24
3.5215760765214675e24
3.3995950586080305e24
5.18476573434164e24
3.242755941335237e24
4.546202651862198e24
2.8092759288801943e24
6.623292820286183e24
4.37146978024454e24
7.010760553917209e24
3.4198143146687833e24
4.47840105579335e24
5.682777666703021e24
4.7394552932445645e24
5.631037976040773e24
5.116472782351289e24
3.9152788860851433e24
4.494793004343613e24
4.221751276001676e24
4.161339469733596e24
5.504644218315904e24
4.0649026717393497e24
4.324764964822336e24
5.781348679870181e24
5.884762252165547e24
4.500642177318355e24
3.910961824423268e24
4.5722490834066993e24
4.87035424592912e24
5.794355606467872e24
2.1765675087594894e24
2.786638847152142e24
5.262552888127267e24
5.222694862228299e24
6.07798900949611e24
6.708291707085382e24
4.815226157306926e24
5.119893627267164e24
6.760240330435934e24
5.982888685310076e24
5.869589814974023e24
6.375839066319388e24
6.027369504300115e24
6.342879395601567e24
6.487217994274401e24
6.80886366260357e24
2.400602216641943e24
5.427220276675093e24
4.5224870091521183e24
4.695165667821971e24
4.136590067435233e24
5.260286907968047e24
2.8940518646314647e24
3.8348834961568505e24
4.7955629368506637e24
