thalf
4.5904954200790377e24
4.158104636722483e24
2.090388709858229e24
2.2159258957531287e24
2.6850609261406577e24
3.9143651861652994e24
2.713422686235982e24
4.0621753518583614e24
3.639770834369894e24
3.140328617490937e24
6.982468290326524e24
4.7194912637037965e24
5.276195270310904e24
5.884984793738674e24
3.5345976443113915e24
5.201559998938285e24
6.290835877932563e24
2.0627216149891264e24
6.126101844417635e24
3.4662230951684665e24
2.568973765733571e24
4.519745712825262e24
2.528856469822747e24
4.858943477971516e24
3.9101913877186506e24
6.618390951227604e24
4.94062587046304e24
4.847665770238475e24
4.5744492932686964e24
4.451276042086006e24
3.882782782316739e24
4.960205673707251e24
4.21015489747378e24
3.542819339029336e24
3.781753229334097e24
6.242248032862427e24
6.949584622078813e24
3.808027845372162e24
4.5574268647225195e24
6.431893036158373e24
3.553858721594331e24
5.952857327098372e24
4.326224147161442e24
4.839248361987354e24
2.6507417195598524e24
6.447050688246164e24
4.3635770554377785e24
6.238526544391828e24
3.598562219761919e24
4.861108479746242e24
7.162051177890197e24
5.140009810279509e24
6.59732598858532e24
6.81474170534798e24
4.286641409817693e24
3.6325199609186865e24
3.3414128747998823e24
4.222500445432865e24
6.002788877659616e24
4.7517641843100935e24
4.2621072472653305e24
3.0981072442279795e24
2.936810596415491e24
5.548975187799867e24
3.3295614365187496e24
5.442771637875589e24
4.2883817987721504e24
2.965969392025204e24
4.863765409391121e24
6.954329463113792e24
5.477460030259597e24
4.5407649072930833e24
6.146398017592094e24
4.796072645435625e24
3.443435512579421e24
3.58021656944368e24
5.571572492138074e24
5.686347365196471e24
5.677470138329896e24
4.1861164578719073e24
5.354796531815801e24
4.5576953183391026e24
5.618720973856874e24
6.49785164635122e24
5.941918902817489e24
4.1465942866811943e24
4.991970197941423e24
4.878187637068523e24
5.308352216176472e24
4.1125693472509676e24
2.2255124523973325e24
4.7186040075925494e24
3.8353301619790596e24
4.859811574527757e24
3.9584581554734155e24
3.298377275152758e24
4.1672534505178445e24
3.65342249289094e24
7.851214236514732e24
6.365265346196243e24
6.68440966903858e24
3.911156760060645e24
3.7196777087415324e24
6.086918291468229e24
2.2047624579112538e24
6.965258338940957e24
4.6799677134789744e24
5.511699003338188e24
4.504808756911316e24
5.044051792335355e24
3.9225230725172375e24
3.168027530409754e24
5.260597884508184e24
6.288328594390782e24
6.251433049543435e24
4.649057393731214e24
4.816845891578929e24
4.6052934512619715e24
5.600134420647416e24
3.64416932799761e24
3.174951407232468e24
4.440053026569672e24
7.233477578311341e24
3.840329850400142e24
4.819462391368053e24
2.2799040141425578e24
4.2160543562511754e24
5.779725352169539e24
7.239792955601841e24
5.818641830828886e24
5.761108631337541e24
3.4284266293329496e24
5.764178916650437e24
4.945707901303299e24
6.119261939452568e24
3.6673743711140404e24
2.958797188496489e24
3.6354844168144264e24
3.7050857068600786e24
6.052075096558547e24
5.246408040865772e24
4.051558930511643e24
4.4904987980186927e24
4.522524540956822e24
2.1230072185866118e24
2.3244892701960567e24
5.454804805341405e24
4.091510676557568e24
6.7539492164697e24
5.56048169388212e24
5.239645421160793e24
4.370970854480801e24
5.689195873569766e24
6.592758172661712e24
3.276150595714612e24
5.259335851015245e24
4.996274045661593e24
7.359181772840824e24
4.926518813842778e24
6.012780508056714e24
5.627268137835242e24
3.7378985084575463e24
4.982848769310976e24
5.111883727981687e24
4.448777164147838e24
4.3033184145171155e24
5.057040194120816e24
3.305136378151556e24
2.509286122406412e24
4.538758098100123e24
5.747555259425559e24
