thalf
4.2878765246203155e24
3.4052381825399655e24
3.122068984578432e24
2.6093622560559045e24
5.462617118405613e24
2.3246967308906434e24
4.5842890459516104e24
1.813185424975104e24
3.3294260038976993e24
3.385704141140193e24
3.008624084796782e24
3.4645839727186855e24
2.2988851162614835e24
2.468382621636021e24
3.15798529231655e24
2.8938123553098555e24
4.3504802048262e24
2.7293894507535264e24
3.2216101394614785e24
4.2865527541471285e24
3.288342390145351e24
3.594581303097398e24
2.42371180542719e24
2.5476337182794897e24
3.0331043016865846e24
3.350845670132948e24
1.5911847320289167e24
2.918052469803134e24
2.589382533588802e24
4.2920922579667315e24
2.1120859647646834e24
5.268492464181087e24
2.52302388203227e24
3.098360250566352e24
4.5539560504678864e24
4.5729819558455794e24
2.203682521111997e24
3.276871773644274e24
4.525354349204191e24
2.3255768550890464e24
4.6029414830219856e24
5.549047245191356e24
3.6356257761202763e24
4.52482592306692e24
2.057397738555845e24
4.0254683870096986e24
5.453216396677703e24
2.8767412572304626e24
3.813148068745856e24
3.297160740992679e24
2.0828241063468405e24
5.243647973288949e24
1.374119358774336e24
3.0572554989341705e24
2.369318343670642e24
3.2773106137506447e24
2.5893814056622463e24
2.5944418989563016e24
3.1194149363706625e24
4.2852345186565157e24
4.857289175872626e24
3.4705129008827616e24
2.6244103186687144e24
2.6225498843411707e24
3.2113824845479377e24
2.0747353112959238e24
4.3075591947296967e24
2.4063022131330287e24
3.0874630038520336e24
3.189691985722038e24
2.0987513124965904e24
2.527136106920656e24
5.649365418707161e24
3.7021343235883015e24
3.541490945417271e24
3.1853084627401333e24
3.1539458679956555e24
2.396059099839846e24
4.6683984678095874e24
4.336306462180089e24
2.8317152677004e24
4.444909724890459e24
2.783485356040888e24
2.8781952269580005e24
1.779526372828323e24
4.104028403835062e24
5.299968045879265e24
2.641953424218485e24
2.689073292091932e24
2.1224867126380983e24
3.548293595628992e24
2.7655109664489894e24
2.2532227949254412e24
4.1836318854662246e24
4.4517791943213625e24
2.196959836630632e24
2.9648674735881123e24
2.5044308431610277e24
3.735727992660639e24
3.2497554338918336e24
