mass_keV,sensitivity_yr
1100,4.944080562552328e20
1100,7.279946588805122e20
1100,3.257614688007447e20
1100,4.9742092530189133e20
1100,5.2881565130002845e20
1100,1.1076060089530214e21
1100,1.1701271520764051e21
1100,1.8747770933915746e21
1100,1.1806761426075986e21
1100,7.165605517096392e20
1100,7.66899366670924e20
1100,8.66803788260013e20
1100,7.672297189418307e20
1100,3.8641371539396107e20
1100,7.994163857618224e20
1100,5.993566655060895e20
1100,1.1561480330552663e21
1100,5.0636705229181564e20
1100,9.16120103425652e20
1100,8.143936800981229e20
