mass_keV,sensitivity_yr
1200,7.748573532753481e20
1200,6.169860186070588e20
1200,4.224882128879308e20
1200,6.398246967146457e20
1200,6.135012554469603e20
1200,6.126789717467588e20
1200,6.06279713091504e20
1200,7.321515470662942e20
1200,5.048456198247096e20
1200,8.959423543679384e20
1200,6.300579243134439e20
1200,2.554567262834117e20
1200,7.218531222346708e20
1200,4.102974298669381e20
1200,5.6535965207328974e20
1200,8.103826029802462e20
1200,7.414666675136066e21
1200,6.616068439435258e20
1200,7.191088711448565e20
1200,6.62762778242674e20
1200,1.025044836155468e21
1200,8.491242811133455e20
1200,4.033734107448095e20
1200,5.028782061826917e20
1200,8.637667151063874e20
1200,6.145707970345962e20
1200,5.575137103037293e20
1200,3.892493341594251e20
1200,5.535628486503604e20
1200,7.347668823966341e20
1200,3.629934144591605e20
1200,6.800386966954088e20
1200,4.1644974736990555e20
1200,4.5278709133564746e20
1200,9.873530967293994e20
1200,5.29285073671956e20
1200,3.14881281894132e20
1200,5.703239127007997e20
1200,5.03818187608135e20
1200,3.0411061498965e20
1200,5.1879795262165615e20
1200,3.934085360412841e20
1200,3.6850492169605795e20
1200,2.8765089322786075e20
1200,6.399184942963552e20
1200,4.872949874967926e20
1200,2.7319463862922936e20
1200,1.0492936968563512e22
1200,6.51179283102708e20
1200,6.774285731242759e20
1200,3.603921453487104e20
1200,8.962394673257042e20
1200,4.338071987946719e20
1200,3.168215332490112e20
1200,6.305996241957032e20
1200,6.283685497191747e20
1200,2.466486375694303e20
1200,5.734426836390135e20
1200,2.8847029086786303e20
1200,6.122576984488618e20
1200,1.2092529638074666e21
1200,7.367340239407913e20
1200,5.0440193807916774e20
1200,5.368547435634432e20
1200,5.1377766354807626e20
1200,5.560159357935166e20
1200,8.33035956726788e20
1200,5.87478340104942e20
1200,7.3430988664782e20
1200,6.191252822788748e20
1200,2.8895847803195923e20
1200,6.882044087159354e20
1200,2.964322971441917e20
1200,5.795625625665804e20
1200,4.887637251419164e20
1200,5.137548572099473e20
1200,5.3669355970215136e20
1200,7.73242403398802e20
1200,5.6904412515793266e20
1200,2.0843230618321994e20
1200,5.216285560417551e20
1200,8.26382656167593e20
1200,5.704469275608662e20
1200,7.109498511629915e20
1200,4.127221627368253e20
1200,5.124015001098475e20
1200,4.746478602943738e20
1200,3.0188253714919024e20
1200,1.9108291639599232e20
1200,9.049490818698677e20
1200,3.33063151187101e20
1200,3.336852177919702e20
1200,4.0834086465084726e20
1200,1.0245668093719887e21
1200,4.9476847775322656e20
1200,4.8948906377400746e20
1200,5.6040848961585604e20
1200,6.270207007315409e20
1200,4.83463341532078e20
1200,2.699769389346119e21
1200,6.261178075476571e20
1200,5.8114150601265453e20
1200,1.0381058077151695e21
1200,4.8380849350319623e20
1200,5.4068356941188556e20
1200,4.831578283810254e20
1200,4.65919171474164e20
1200,3.2263132360272046e20
1200,4.616163631235553e20
1200,4.480637769767477e20
1200,2.548740770999516e20
1200,8.469384444000774e20
1200,6.831799732188822e20
1200,7.870321832314676e20
1200,3.0754576174965005e20
1200,4.438203720762353e20
1200,4.3054731371871555e20
1200,5.199774558879617e20
1200,4.3772135532110106e20
1200,1.698661508256168e22
1200,5.476259019148494e20
1200,6.917967528262418e20
1200,6.747436404674505e20
1200,4.407243648382486e20
1200,4.728658340872103e20
1200,4.40759336861712e20
1200,6.001023606456898e21
1200,5.4855043407460984e20
1200,5.792121998605694e20
1200,5.218378855598857e20
1200,3.2897403708554755e21
1200,4.1307182289563156e20
1200,4.9038986328273256e20
1200,2.6352140837257816e20
1200,3.898911673879986e20
1200,7.30959804998767e20
1200,6.359127090230766e20
1200,4.384908192751408e20
1200,6.219620184989168e20
1200,4.925222703344298e20
1200,6.306130444692993e20
1200,6.21039694501963e20
1200,4.5550548705498536e20
1200,6.679763985738071e20
1200,1.2248409283015098e21
1200,6.60958106935e20
1200,4.823997188025316e20
1200,3.889300424519542e20
1200,4.818984579873014e20
1200,5.7438477220557967e20
1200,5.003758737588223e20
1200,8.877848559737872e20
1200,7.141474117445929e20
1200,1.2171349797780296e21
1200,3.3767093510120774e20
1200,5.519749190280441e20
1200,3.883298045903188e20
1200,2.8045815647168725e20
1200,5.641402725710572e20
1200,5.7246063612350864e20
1200,4.5647251869204165e20
1200,4.5791837506743606e20
1200,6.734999960642782e20
1200,5.7876673918311163e20
1200,3.428011187501049e21
1200,7.304953986982604e20
1200,9.750062691045263e20
1200,4.828034009177783e20
1200,1.008716896944741e22
1200,6.500235502004719e20
1200,4.549900237351565e20
1200,7.493763456552205e20
1200,3.022720018246391e20
1200,5.7004426062025327e20
1200,1.1392355038528757e21
1200,3.4806335824380926e20
