tHalf,eff,best_roi
4.2432048384764397e24,0.1758432,"(phi = (0.1720239909533328, 180.0), sumE = (2690.0859771210817, 3080.2467229356007), dy = (0.0, 100.61395806874268), dz = (2.1426314347160248e-14, 104.31499386889139), lPint = (2.071134825539092e-14, 5.796016396424032), lPext = (0.45478184844602026, 77.93591626955225))"
