tHalf,eff,best_roi
1.5067836684446367e22,0.1100201,"(phi = (0.0, 179.90577773590982), sumE = (300.0, 3500.0), dy = (0.0, 300.0), dz = (0.0, 299.9999999981375), lPint = (2.4864562632805964e-8, 8.441298623337023), lPext = (5.526775478081184e-13, 100.0))"
