tHalf,eff,best_roi
1.5094015335669824e22,0.1101182,"(phi = (0.1916159474654229, 179.90077570069772), sumE = (308.64744277324803, 2991.472419731353), dy = (0.0, 299.99999999999994), dz = (0.0, 300.0), lPint = (2.6496541074777485e-11, 8.551562181423007), lPext = (0.0, 100.0))"
