tHalf,eff,best_roi
4.2431010768251194e24,0.1758389,"(phi = (0.0056857347810666415, 179.76272925487535), sumE = (2690.19976278462, 3080.736038062783), dy = (0.0, 100.49807796238474), dz = (1.1637026320177682e-5, 105.99194139775612), lPint = (4.862178467940088e-26, 5.796820715728722), lPext = (0.4334312015378432, 74.23317840961934))"
