tHalf,eff,best_roi
1.5096142487551125e22,0.1102122,"(phi = (0.006166685644766142, 179.99999999999758), sumE = (300.7170891861008, 3499.811437674579), dy = (0.0, 299.99994171490357), dz = (0.0, 299.99992756913815), lPint = (0.0, 8.22105588340855), lPext = (0.0, 60.18736506617719))"
