tHalf,eff,best_roi
4.242210657073092e24,0.175802,"(phi = (0.002678503023899516, 180.0), sumE = (2690.0739289890107, 3080.6287703767466), dy = (3.1994534002349813e-31, 99.35754182182767), dz = (0.0, 105.65649264607919), lPint = (8.770333109995974e-18, 5.474949584429462), lPext = (0.3378838467985303, 99.9999999999594))"
