tHalf,eff,best_roi
1.629379708347732e23,0.0196638,"(phi = (0.0003014607534505795, 179.99999999999883), sumE = (2498.089845350887, 3023.0798841995147), dy = (0.00797169921230047, 265.3654822030513), dz = (0.04627851810373375, 299.99998144610277), lPint = (9.81926091084145e-19, 7.386544206991239), lPext = (1.7488738259184662e-35, 50.09474524062494))"
