tHalf,eff,best_roi
1.6292554155069525e23,0.0196623,"(phi = (2.7214642107334663, 179.98732691748882), sumE = (2498.0893974561664, 3058.5880129760562), dy = (0.008041998343430149, 250.24475060654092), dz = (0.046359747450857115, 251.51204845800424), lPint = (0.0, 7.503351385233441), lPext = (0.00038513635220336023, 51.2968448283864))"
