tHalf,eff,best_roi
1.6299206988313077e23,0.0196674,"(phi = (8.332680452490745, 180.0), sumE = (2498.0909155031045, 3172.974210431453), dy = (0.007374833024629546, 220.152721611359), dz = (0.047724220725520225, 300.0), lPint = (2.0251925901524106e-6, 8.493648764252603), lPext = (7.030235936141212e-59, 64.11267147346162))"
