tHalf,eff,best_roi
1.5093386898740466e22,0.1100793,"(phi = (0.0, 180.0), sumE = (310.45943379096144, 3486.2956703122204), dy = (0.0, 300.0), dz = (1.2250037233173923e-14, 299.8847845893992), lPint = (3.5063630319980723e-6, 8.030676316106232), lPext = (3.484877219470095e-8, 58.77588555922077))"
