tHalf,eff,best_roi
3.6238152897379736e22,0.0612531,"(phi = (5.939378899898461, 179.99995199385424), sumE = (991.5281922636419, 3499.967524821592), dy = (0.0, 191.36435220616866), dz = (0.0, 249.4168538267288), trackLength1 = (129.6487610778013, 999.945622152237), trackLength2 = (22.053096551514823, 999.9992991314697), tint = (0.0, 7.878998088256152), text = (0.32252773387577033, 95.0699967194694))"
