tHalf,eff,best_roi
1.6701307905456246e23,0.020161222222222223,"(phi = (0.0, 180.0), sumE = (2518.921021950794, 3500.0), r = (0.0, 200.0), singleE = (0.0, 2565.1343880110658), dy = (0.0, 139.1749387064818), dz = (0.0, 128.6301218738816), lPint = (0.0, 3.2750323521909563), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
