tHalf,eff,best_roi
1.66516434784048e23,0.02009266666666667,"(phi = (0.0, 180.0), sumE = (2517.334893240452, 3500.0), r = (0.0, 200.0), singleE = (0.0, 2570.7882609979624), dy = (0.0, 139.8397377916765), dz = (0.0, 106.9586143004466), lPint = (0.0, 2.945641549625728), lPext = (0.0, 50.0), trackLength1 = (0.0, 1632.4329661657898), trackLength2 = (0.0, 2277.774789046618))"
