tHalf,eff,best_roi
1.6503210499144028e23,0.019951555555555556,"(phi = (0.0, 180.0), sumE = (2519.1291649975424, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 200.0), lPint = (0.0, 2.796881487901468), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
