tHalf,eff,best_roi
3.7041337923811957e24,0.190141,"(phi = (0.0, 180.0), sumE = (2684.067790230611, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 200.0), lPint = (0.0, 1.8781987993310845), lPext = (0.0, 50.0), trackLength1 = (0.0, 2882.5593605907216), trackLength2 = (0.0, 1969.8013016469324))"
