tHalf,eff,best_roi
3.9176603365776037e24,0.1874725,"(phi = (0.0, 180.0), sumE = (2695.8334583716137, 3500.0), r = (0.0, 200.0), singleE = (0.0, 2612.835139299758), dy = (0.0, 200.0), dz = (0.0, 84.59400145643593), lPint = (0.0, 2.2829876692528983), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
