tHalf,eff,best_roi
4.382159702208956e24,0.1778633,"(phi = (0.0, 180.0), sumE = (2717.154258042267, 2994.6166469292157), r = (0.0, 200.0), singleE = (0.0, 2639.4895665618083), dy = (0.0, 200.0), dz = (0.0, 75.66371509349689), lPint = (0.0, 3.1599932239630224), lPext = (0.0, 50.0), trackLength1 = (0.0, 2016.5990468130287), trackLength2 = (0.0, 3000.0))"
