tHalf,eff,best_roi
0.0,0.0,"(phi = (5.0, 180.0), sumE = (2700.0, 3000.0), r = (0.0, 3500.0), singleE = (0.0, 150.0), dy = (0.0, 150.0), dz = (0.0, 150.0), sameSide = (0.0, 1.0), lPint = (0.0, 3.0), lPext = (1.0, 100.0), trackLength1 = (0.0, 2500.0), trackLength2 = (0.0, 2500.0))"
