tHalf,eff,best_roi
2.748428663547206e22,0.1264188,"(phi = (0.0, 180.0), sumE = (1278.25958165498, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 139.75998609709825), lPint = (0.0, 3.4164796002733846), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
