tHalf,eff,best_roi
2.2181193136199136e22,0.1887013,"(phi = (0.0, 180.0), sumE = (0.0, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 198.82312793849547), dz = (0.0, 200.0), lPint = (0.0, 1.8147774121856837), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
