tHalf,eff,best_roi
1.3658201437601257e24,0.0683676,"(phi = (0.0, 180.0), sumE = (2674.9250294648, 3007.604996344662), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 200.0), sameSide = (0.0, 2.0), lPint = (0.0, 4.079145782918003), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
