tHalf,eff,best_roi
2.2198972970859233e22,0.1886526,"(phi = (0.0, 180.0), sumE = (0.0, 3500.0), r = (0.0, 200.0), singleE = (0.0, 3500.0), dy = (0.0, 200.0), dz = (0.0, 183.72717853860323), lPint = (0.0, 1.8147734051981204), lPext = (0.0, 50.0), trackLength1 = (0.0, 3000.0), trackLength2 = (0.0, 3000.0))"
